Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
strain_sample_40-0.25,6,5.238775075,13313006,593368,41553,9357218,8225,3349233,4,4.225181459,2,2.449240122
strain_sample_40-0.30,7,5.71310251,13313006,397927,24255,8738388,3693,4166909,4,4.404814824,2,2.871649066
strain_sample_40-0.35,7,6.130957802,13313006,292116,16667,7997875,2831,5013670,5,4.555143335,3,2.951253974
strain_sample_40-0.40,7,6.517898512,13313006,217472,11928,7211555,2218,5874469,6,4.691121263,3,3.018034265
strain_sample_40-0.45,9,6.879083056,13313006,162511,8816,6393776,1776,6747581,6,4.814264059,3,3.074887387
strain_sample_40-0.50,9,7.16077849,13313006,128112,6961,5702273,1432,7473703,6,4.909673914,3,3.13198324
strain_sample_40-0.55,9,7.477579444,13313006,95697,5256,4871940,1123,8336735,6,5.017972512,3,3.192341941
strain_sample_40-0.60,9,7.768761015,13313006,70578,3933,4061654,876,9172574,6,5.121957705,3,3.264840183
strain_sample_40-0.65,9,8.032131887,13313006,51035,2889,3289474,621,9964924,6,5.223580427,3,3.388083736
strain_sample_40-0.70,9,8.267795793,13313006,35584,2033,2568315,461,10702335,7,5.330281138,3,3.383947939
strain_sample_40-0.75,9,8.445100378,13313006,25320,1471,1998439,315,11283212,7,5.418336011,3,3.396825397
strain_sample_40-0.80,9,8.627645101,13313006,15914,911,1376105,215,11916415,7,5.502636063,3,3.43255814
strain_sample_40-0.85,9,8.758939041,13313006,9750,532,908076,141,12392126,7,5.563398879,3,3.319148936
strain_sample_40-0.90,9,8.848015542,13313006,5710,302,592499,92,12712573,7,5.67262392,3,3.423913043
strain_sample_40-0.95,9,8.914908924,13313006,2898,143,354927,47,12953385,7,5.882522321,3,3.489361702
strain_sample_40-1.00,9,8.960295368,13313006,1089,46,195535,23,13114194,7,6.347451863,3,3.739130435
strain_sample_41-0.05,2,2.857214684,13311866,3110951,432035,8849058,392455,959399,2,3.23588104,1,1.951158732
strain_sample_41-0.10,2,3.539251597,13311866,2101515,269441,9580148,144491,1485708,2,3.495091934,1,1.793447343
strain_sample_41-0.15,3,4.147220983,13311866,1423548,173197,9745243,62190,2080882,3,3.731843321,1,1.793937932
strain_sample_41-0.20,4,4.731774794,13311866,932096,108383,9571314,25638,2782812,4,3.959383111,2,1.828964818
strain_sample_41-0.25,6,5.193770731,13311866,643016,72467,9216753,11426,3440663,4,4.139390087,2,1.838351129
strain_sample_41-0.30,7,5.685561664,13311866,444730,50257,8572708,5750,4288669,4,4.32499159,2,1.816173913
strain_sample_41-0.35,7,6.120196673,13311866,334278,38842,7809881,4225,5163475,4,4.480527296,2,1.778698225
strain_sample_41-0.40,7,6.519883764,13311866,255307,30400,7008115,3185,6045250,5,4.620190451,2,1.777708006
strain_sample_41-0.45,9,6.890094447,13311866,195734,23789,6184846,2470,6928807,6,4.746486493,2,1.774089069
strain_sample_41-0.50,9,7.177511552,13311866,157201,19283,5492437,2002,7660218,6,4.843107167,2,1.786713287
strain_sample_41-0.55,9,7.496359489,13311866,119599,14672,4675109,1503,8515644,6,4.951098894,2,1.803725882
strain_sample_41-0.60,9,7.787353929,13311866,89796,10972,3882533,1136,9338394,6,5.052513913,2,1.805457746
strain_sample_41-0.65,9,8.048784971,13311866,65814,8027,3135509,821,10109706,6,5.152385147,2,1.825822168
strain_sample_41-0.70,9,8.280578996,13311866,46764,5595,2442803,574,10821711,6,5.253542754,2,1.851916376
strain_sample_41-0.75,9,8.454730614,13311866,33513,3990,1899335,408,11378603,6,5.338704862,2,1.867647059
strain_sample_41-0.80,9,8.634230092,13311866,21242,2481,1305306,252,11985057,6,5.417617785,2,1.869047619
strain_sample_41-0.85,9,8.763139443,13311866,13108,1517,860950,153,12437652,6,5.476000929,2,1.830065359
strain_sample_41-0.90,9,8.850872898,13311866,7687,871,560053,84,12744040,6,5.580023676,2,1.75
strain_sample_41-0.95,9,8.916455214,13311866,3858,442,334660,40,12973306,7,5.78144983,2,1.625
strain_sample_41-1.00,9,8.960422078,13311866,1449,160,185000,16,13125397,7,6.223264865,1.5,1.5625
strain_sample_42-0.05,2,3.152414508,13313024,2954079,381319,9158142,346657,854099,2,3.661461899,1,2.159679453
strain_sample_42-0.10,3,3.842038894,13313024,1947667,226665,9950111,122742,1292406,4,3.947308327,1,1.959101204
strain_sample_42-0.15,4,4.434061412,13313024,1282855,135300,10190353,51250,1788416,4,4.203313271,1,1.959531707
strain_sample_42-0.20,6,4.989868943,13313024,803977,73953,10101372,20678,2386795,5,4.445560563,1,1.983315601
strain_sample_42-0.25,7,5.420388185,13313024,527319,41491,9811000,8887,2965553,6,4.632718173,1,2.002700574
strain_sample_42-0.30,7,5.869481194,13313024,344495,23047,9228683,4331,3735205,6,4.823281393,2,1.933502655
strain_sample_42-0.35,7,6.26236894,13313024,249665,15598,8503870,3105,4556045,6,4.98099042,2,1.905636071
strain_sample_42-0.40,7,6.626450534,13313024,184289,11143,7715302,2348,5410720,6,5.121493235,2,1.90076661
strain_sample_42-0.45,7,6.967060527,13313024,137442,8216,6878391,1786,6294992,7,5.246941181,2,1.951847704
strain_sample_42-0.50,9,7.234000104,13313024,107878,6514,6160429,1432,7042861,7,5.342817521,2,1.958100559
strain_sample_42-0.55,9,7.534095259,13313024,80544,4991,5288933,1048,7942089,7,5.448541133,2,2.033396947
strain_sample_42-0.60,9,7.811019194,13313024,59479,3754,4427635,774,8824739,7,5.5470801,2,2.087855297
strain_sample_42-0.65,9,8.063034364,13313024,42995,2742,3599166,567,9669928,7,5.642840314,2,2.093474427
strain_sample_42-0.70,9,8.288685951,13313024,30212,1998,2820595,404,10461492,7,5.740026838,2,2.146039604
strain_sample_42-0.75,9,8.459688948,13313024,21527,1436,2201286,281,11089644,7,5.82116272,2,2.234875445
strain_sample_42-0.80,9,8.636506251,13313024,13631,926,1519062,179,11779955,7,5.8958976,2,2.30726257
strain_sample_42-0.85,9,8.764188888,13313024,8303,585,1004907,108,12299567,7,5.951066119,2,2.175925926
strain_sample_42-0.90,9,8.851189332,13313024,4913,362,656418,61,12651538,7,6.049911794,2,2.245901639
strain_sample_42-0.95,9,8.916893487,13313024,2449,191,393309,31,12917137,7,6.243520997,2,2.225806452
strain_sample_42-1.00,9,8.960836471,13313024,959,76,219004,10,13092941,7,6.65899253,2,2.6
strain_sample_43-0.05,2,2.998331834,13300234,2760094,208702,8782139,587786,1170214,2,3.200254061,2,2.112170076
strain_sample_43-0.10,2,3.663089311,13300234,1827560,118386,9400298,332350,1740026,2,3.445082592,2,2.030714608
strain_sample_43-0.15,3,4.246089806,13300234,1204593,67753,9508378,236679,2350583,2,3.663894199,2,2.032461689
strain_sample_43-0.20,5,4.801111018,13300234,751693,35476,9319750,184337,3044451,3,3.871406529,2,2.035798565
strain_sample_43-0.25,6,5.236584108,13300234,489279,18874,8973136,155972,3681844,4,4.033684099,2,2.028408945
strain_sample_43-0.30,7,5.701776751,13300234,317398,10150,8343034,133490,4506311,4,4.196186184,2,2.016877669
strain_sample_43-0.35,7,6.113439583,13300234,229635,6841,7607167,116086,5347345,4,4.331569032,2,2.007942388
strain_sample_43-0.40,7,6.494188824,13300234,169874,4797,6844376,100226,6185757,4,4.456458558,2,2.002783709
strain_sample_43-0.45,9,6.852848604,13300234,127231,3528,6059066,85099,7028836,5,4.57410152,2,1.999612216
strain_sample_43-0.50,9,7.134649661,13300234,100279,2714,5397304,73496,7729153,6,4.665884486,2,1.998993142
strain_sample_43-0.55,9,7.454176821,13300234,75347,2048,4605092,60124,8559667,6,4.774075089,2,1.999234915
strain_sample_43-0.60,9,7.74906449,13300234,55644,1515,3834613,47960,9362013,6,4.879325502,2,1.999437031
strain_sample_43-0.65,9,8.017053459,13300234,40311,1117,3102610,36949,10120360,6,4.986620942,2,1.999269263
strain_sample_43-0.70,9,8.25765291,13300234,28085,785,2419982,27214,10824949,6,5.103227214,2,1.999742779
strain_sample_43-0.75,9,8.439324902,13300234,19935,556,1880713,19957,11379628,6,5.204634094,2,1.999899785
strain_sample_43-0.80,9,8.624370895,13300234,12613,357,1293697,13050,11980873,7,5.296589541,2,2.000229885
strain_sample_43-0.85,9,8.757254346,13300234,7611,200,852475,8274,12431873,7,5.360999443,2,2
strain_sample_43-0.90,9,8.847337949,13300234,4414,121,555548,5008,12735263,7,5.479769525,2,1.999600639
strain_sample_43-0.95,9,8.915542463,13300234,2173,61,333942,2460,12961658,7,5.746360146,2,1.999593496
strain_sample_43-1.00,9,8.962300287,13300234,788,24,185761,768,13112915,7,6.367870543,2,2
strain_sample_44-0.05,2,2.708028278,13312594,3417568,567714,8388504,542672,963723,2,3.142447569,1,1.871843397
strain_sample_44-0.10,2,3.341159507,13312594,2442290,348239,9156777,252561,1460727,2,3.373549121,2,1.742030638
strain_sample_44-0.15,3,3.910839841,13312594,1752074,214217,9405273,137458,2017420,3,3.579128538,2,1.750651108
strain_sample_44-0.20,4,4.466325947,13312594,1222744,123456,9338723,76317,2674297,3,3.77443265,2,1.791383309
strain_sample_44-0.25,5,4.911635478,13312594,895219,74258,9075159,46786,3294810,4,3.92746959,2,1.823793442
strain_sample_44-0.30,6,5.39607525,13312594,651141,44063,8521516,29908,4109254,4,4.082606311,2,1.855791093
strain_sample_44-0.35,7,5.834601055,13312594,501499,30077,7829599,22167,4958506,4,4.214557221,2,1.868588442
strain_sample_44-0.40,7,6.24747844,13312594,387883,21452,7081444,16749,5825688,4,4.335250833,2,1.889426234
strain_sample_44-0.45,9,6.638405483,13312594,299889,15772,6293293,12545,6705986,4,4.447373418,2,1.910721403
strain_sample_44-0.50,9,6.947235828,13312594,240941,12566,5620487,9916,7440279,4,4.536155497,2,1.923860428
strain_sample_44-0.55,9,7.296600572,13312594,183564,9564,4807201,7480,8313420,5,4.637414995,2,1.945721925
strain_sample_44-0.60,9,7.620294587,13312594,137413,7145,4007836,5451,9160992,5,4.735269108,2,1.955604476
strain_sample_44-0.65,9,7.914347046,13312594,100564,5289,3245437,3880,9961879,6,4.833997086,2,1.968814433
strain_sample_44-0.70,9,8.176994807,13312594,70721,3734,2536161,2716,10702242,6,4.938417947,2,1.99742268
strain_sample_44-0.75,9,8.376621341,13312594,50740,2692,1972071,1895,11287216,6,5.030109971,2,2.022691293
strain_sample_44-0.80,9,8.581310149,13312594,32174,1724,1357092,1207,11921573,6,5.112369685,2,2.032311516
strain_sample_44-0.85,9,8.728930891,13312594,19743,1043,896453,724,12395334,6,5.1783451,2,2.077348066
strain_sample_44-0.90,9,8.828963461,13312594,11553,607,583912,434,12716439,6,5.283727685,2,2.117511521
strain_sample_44-0.95,9,8.90440736,13312594,5710,299,348768,206,12957697,6,5.502646458,2,2.053398058
strain_sample_44-1.00,9,8.955233894,13312594,2112,93,192283,75,13117844,7,6.002194682,2,2.093333333
strain_sample_45-0.05,2,3.222535637,13310722,3469081,286853,7588733,415911,1836993,2,3.358686094,2,2.09932173
strain_sample_45-0.10,3,4.03689905,13310722,2346494,168131,8093611,160219,2710392,2,3.589036587,2,1.823710047
strain_sample_45-0.15,5,4.733488461,13310722,1587833,99197,8065239,74666,3582983,3,3.797646418,2,1.746002196
strain_sample_45-0.20,6,5.378424551,13310722,1032920,53692,7730061,34688,4513049,4,3.999412553,1,1.65861393
strain_sample_45-0.25,7,5.867605228,13310722,708815,30063,7269176,17825,5314903,4,4.160146625,1,1.518653576
strain_sample_45-0.30,7,6.365545686,13310722,492189,17416,6523586,10338,6284599,4,4.315774024,1,1.374056878
strain_sample_45-0.35,9,6.774348228,13310722,375539,12400,5743039,7806,7184334,5,4.440434411,1,1.388162952
strain_sample_45-0.40,9,7.126872983,13310722,291507,9104,5010538,5857,8002806,6,4.556434459,1,1.409766092
strain_sample_45-0.45,9,7.438608364,13310722,226891,6779,4312642,4434,8766748,6,4.66212498,1,1.438204781
strain_sample_45-0.50,9,7.671324065,13310722,183449,5423,3761475,3486,9362299,6,4.74414053,1,1.459552496
strain_sample_45-0.55,9,7.921862991,13310722,140566,4125,3137961,2561,10029627,6,4.835994138,1,1.502928544
strain_sample_45-0.60,9,8.142350205,13310722,105754,3117,2563739,1817,10639402,6,4.9236927,1,1.534947716
strain_sample_45-0.65,9,8.335152443,13310722,77458,2329,2043291,1314,11188651,6,5.014899982,2,1.572298326
strain_sample_45-0.70,9,8.502459746,13310722,54231,1627,1576628,925,11678929,6,5.113419272,2,1.595675676
strain_sample_45-0.75,9,8.625354658,13310722,38602,1169,1218056,642,12053408,6,5.195047683,2,1.621495327
strain_sample_45-0.80,9,8.750294086,13310722,24247,706,832604,372,12453493,6,5.273371255,2,1.642473118
strain_sample_45-0.85,9,8.839020002,13310722,14915,444,547497,207,12748099,6,5.334211877,2,1.671497585
strain_sample_45-0.90,9,8.898664175,13310722,8614,251,356104,120,12945883,6,5.43235684,2,1.708333333
strain_sample_45-0.95,9,8.943232907,13310722,4189,114,213208,59,13093265,6,5.634840156,2,1.694915254
strain_sample_45-1.00,9,8.973234585,13310722,1453,43,118686,18,13190563,7,6.109524291,2,1.722222222
strain_sample_46-0.05,2,2.763763171,13316226,2451283,202327,9750951,472772,641219,2,3.097544947,1,1.751173927
strain_sample_46-0.10,3,3.317030967,13316226,1597675,120646,10594816,166565,957168,3,3.331395939,1,1.562615195
strain_sample_46-0.15,3,3.801905585,13316226,1027450,73795,10881222,66771,1340780,3,3.534330152,1,1.529945635
strain_sample_46-0.20,4,4.271099785,13316226,615814,42672,10844876,24697,1830830,4,3.721488563,1,1.550674171
strain_sample_46-0.25,4,4.648958646,13316226,380955,25935,10601415,9206,2324646,4,3.864581096,1,1.597436454
strain_sample_46-0.30,4,5.064620637,13316226,240556,16361,10061645,3763,3010258,4,4.00960181,1,1.617060856
strain_sample_46-0.35,6,5.456164307,13316226,175865,11860,9359101,2664,3778590,4,4.129002775,1,1.651276276
strain_sample_46-0.40,6,5.844676788,13316226,131967,8938,8565793,2012,4616441,4,4.235169703,1,1.671968191
strain_sample_46-0.45,6,6.230924438,13316226,100169,6786,7704714,1503,5509831,4,4.332574317,1,1.724550898
strain_sample_46-0.50,7,6.549675486,13316226,79935,5447,6947233,1212,6287835,4,4.408119175,1,1.744224422
strain_sample_46-0.55,9,6.924700963,13316226,60734,4186,6009731,910,7244846,4,4.493650049,1,1.753846154
strain_sample_46-0.60,9,7.28624732,13316226,45494,3167,5066139,689,8203897,4,4.577245117,1,1.770682148
strain_sample_46-0.65,9,7.62656912,13316226,33343,2237,4145993,492,9136388,4,4.66200763,1,1.798780488
strain_sample_46-0.70,9,7.941825785,13316226,23581,1577,3267186,350,10025100,5,4.752877247,1,1.805714286
strain_sample_46-0.75,9,8.186835519,13316226,16974,1114,2558929,253,10740067,5,4.828852618,1,1.703557312
strain_sample_46-0.80,9,8.446151259,13316226,10809,711,1775245,146,11530024,5,4.90095339,1,1.589041096
strain_sample_46-0.85,9,8.637269373,13316226,6656,412,1180356,92,12129118,5,4.959169098,1,1.608695652
strain_sample_46-0.90,9,8.768336689,13316226,3936,241,774028,53,12538207,6,5.060797542,1,1.377358491
strain_sample_46-0.95,9,8.868961521,13316226,1917,124,461927,28,12852352,6,5.260303035,1,1.214285714
strain_sample_46-1.00,9,8.936946474,13316226,688,43,251760,12,13063763,6,5.68989911,1,1.333333333
strain_sample_47-0.05,2,2.780922175,13300730,3353066,335334,8636274,374643,936628,2,3.222872966,1,1.932394306
strain_sample_47-0.10,2,3.466746186,13300730,2289388,201738,9418586,130056,1462512,2,3.473449624,1,1.775934982
strain_sample_47-0.15,3,4.07924941,13300730,1565482,123418,9620922,52007,2062005,3,3.700445862,1,1.815582518
strain_sample_47-0.20,4,4.669730834,13300730,1034577,71236,9475101,18751,2771857,4,3.918001718,1,1.954989067
strain_sample_47-0.25,6,5.136858203,13300730,721038,42940,9133117,6921,3439090,4,4.08971395,1,2.202282907
strain_sample_47-0.30,7,5.637085032,13300730,503915,26635,8491898,2817,4301432,4,4.268919857,1,2.560880369
strain_sample_47-0.35,7,6.079792838,13300730,382464,18968,7727365,2086,5188094,4,4.420748729,1,2.688878236
strain_sample_47-0.40,7,6.488423041,13300730,294184,14095,6921879,1585,6082313,5,4.557802152,1,2.820189274
strain_sample_47-0.45,9,6.867161502,13300730,227334,10672,6096074,1233,6975318,6,4.683306338,2,2.98296837
strain_sample_47-0.50,9,7.160635694,13300730,183161,8547,5406596,1007,7709189,6,4.780996583,2,3.049652433
strain_sample_47-0.55,9,7.486610509,13300730,140289,6525,4589935,765,8568949,6,4.890547687,2,3.163398693
strain_sample_47-0.60,9,7.782234584,13300730,105512,4843,3803742,569,9390206,6,4.992278919,2,3.333919156
strain_sample_47-0.65,9,8.04749431,13300730,77145,3610,3064864,419,10157588,6,5.09367463,2,3.367541766
strain_sample_47-0.70,9,8.281724161,13300730,54365,2558,2383582,289,10861848,6,5.197861873,3,3.46366782
strain_sample_47-0.75,9,8.457273774,13300730,39003,1829,1848684,218,11412214,6,5.285771392,3,3.527522936
strain_sample_47-0.80,9,8.63678768,13300730,24608,1149,1268955,143,12006590,6,5.368113921,2,3.286713287
strain_sample_47-0.85,9,8.765395057,13300730,15040,712,836000,96,12449278,6,5.430014354,2,3.28125
strain_sample_47-0.90,9,8.852433513,13300730,8746,414,544070,47,12747654,6,5.537662433,2,3.170212766
strain_sample_47-0.95,9,8.917662414,13300730,4350,196,324173,23,12972006,7,5.742878031,3,3.391304348
strain_sample_47-1.00,9,8.96109597,13300730,1627,80,179810,8,13119058,7,6.203909682,3,3.5
strain_sample_48-0.05,2,2.836176791,13305044,2886278,231459,9199732,431552,787307,2,3.239328385,1,1.963068182
strain_sample_48-0.10,2,3.458703631,13305044,1951866,137912,9981597,173146,1198085,2,3.497195489,1,1.875255565
strain_sample_48-0.15,3,4.011171102,13305044,1326940,84561,10217995,82628,1676916,3,3.729673091,1,1.956939536
strain_sample_48-0.20,4,4.54342511,13305044,872388,49442,10129427,40942,2261563,4,3.949122887,2,2.138048947
strain_sample_48-0.25,6,4.967326602,13305044,604147,30548,9848632,23289,2828044,4,4.119822124,2,2.366052643
strain_sample_48-0.30,7,5.428679529,13305044,419855,19436,9278270,14664,3591009,4,4.296155857,2,2.566216585
strain_sample_48-0.35,7,5.847718805,13305044,318012,14324,8562481,11096,4412233,4,4.444245657,2,2.639870224
strain_sample_48-0.40,7,6.247122971,13305044,244320,10917,7775734,8479,5275238,5,4.57918275,2,2.729095412
strain_sample_48-0.45,7,6.628447151,13305044,189113,8452,6937272,6580,6170655,6,4.702804359,2,2.801975684
strain_sample_48-0.50,9,6.932799621,13305044,152492,6846,6213641,5257,6932268,6,4.799627948,2,2.882442458
strain_sample_48-0.55,9,7.279748943,13305044,116745,5286,5332727,4002,7850134,6,4.909566906,2,2.966016992
strain_sample_48-0.60,9,7.602954489,13305044,87500,4003,4462312,2931,8750953,6,5.014901916,2,3.029000341
strain_sample_48-0.65,9,7.898629648,13305044,64105,3013,3623361,2107,9614253,6,5.118387045,2,3.138111058
strain_sample_48-0.70,9,8.165526473,13305044,45126,2183,2833544,1494,10423662,6,5.228061396,2,3.230923695
strain_sample_48-0.75,9,8.367175787,13305044,32196,1594,2208812,1052,11061926,7,5.32202967,2,3.253802281
strain_sample_48-0.80,9,8.57457217,13305044,20294,1038,1521463,660,11761786,7,5.402132684,2,3.442424242
strain_sample_48-0.85,9,8.724466075,13305044,12386,620,1005666,396,12286024,7,5.467690068,2,3.462121212
strain_sample_48-0.90,9,8.82659208,13305044,7223,374,655808,216,12641411,7,5.582824546,2,3.527777778
strain_sample_48-0.95,9,8.903440379,13305044,3473,189,392641,103,12908517,7,5.80894252,2,3.825242718
strain_sample_48-1.00,9,8.955317021,13305044,1202,66,217094,40,13086299,7,6.312288686,2.5,3.875
strain_sample_49-0.05,1,2.663801803,13308138,4538058,1128947,7231832,346725,1191523,2,3.327215151,1,1.917006273
strain_sample_49-0.10,2,3.366882354,13308138,3383416,714969,8018253,125414,1781053,3,3.561545638,1,1.754716379
strain_sample_49-0.15,3,3.997565024,13308138,2525354,457357,8313729,53644,2415409,4,3.772756726,1,1.785306838
strain_sample_49-0.20,4,4.606819752,13308138,1838015,279450,8307214,22896,3140004,4,3.973129981,2,1.853380503
strain_sample_49-0.25,6,5.089570307,13308138,1392344,180951,8097114,11398,3807272,4,4.130549724,2,1.89805229
strain_sample_49-0.30,7,5.609977744,13308138,1033489,117593,7603322,6702,4664612,4,4.296021528,2,1.894658311
strain_sample_49-0.35,7,6.067968862,13308138,795246,85701,6975870,5361,5531658,4,4.437918998,2,1.878753964
