Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Mean F1 score
mouse_sample_62-kraken2_refseqV205_100GB-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200550.0,8.809461413706947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.00,0.3229617550712706,0.0,0.0,0.0,0.0,0.0,0.0,43914456.0,143.69653204829746,0.0,1.0,1.0,0.9046555448909432,4.639389151915955,4202.0,0.3088941715255384,0.3877329646041529,0.002622727408142205,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.05,0.4109378584980054,0.0,0.0,0.0,0.0,0.0,0.0,46834739.0,117.10696920295437,0.0,1.0,1.0,0.8965230331030556,4.296093888509467,1212.4495412844035,0.32169986784637417,0.4368403614870938,0.010584870090051898,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.10,0.1170271851146326,0.0,0.0,0.0,0.0,0.0,0.0,37078654.0,92.9587485613612,0.0,1.0,1.0,0.8978715352148059,4.2823301676098495,142.1,0.3195863042212052,0.6069679288899571,0.07362097343082001,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.15,0.02242073639225924,0.0,0.0,0.0,0.0,0.0,0.0,33938283.0,84.40866647585155,0.0,1.0,1.0,0.8914629856272085,4.207663748382403,62.0,0.3294765677023661,0.7066719888026347,0.14860397949280438,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.20,0.0030488598437888627,0.0,0.0,0.0,0.0,0.0,0.0,33295252.0,76.68967469700905,0.0,1.0,1.0,0.8920092831684019,4.226725115029578,60.0,0.3288110999552559,0.7155583883967548,0.15433425349566712,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.25,0.0004481526326647476,0.0,0.0,0.0,0.0,0.0,0.0,33208924.0,68.70321347591496,0.0,1.0,1.0,0.8874663065711775,4.1508815454501935,51.0,0.33659170654841125,0.7317648616257543,0.17423975468873118,0.0
