File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
kraken2_standard_MGRG_nanopore_R6_2d_fail.fastq.bowtie2out_0.55,0.03,0.00,0:00.03,6908, 12 ,108%
kraken2_standard_ani95_cLOW_stFalse_r9_0.70,346.94,12.13,0:31.00,53019232, 12 ,1158%
kraken2_standard_ani100_cLOW_stFalse_r3.fastq.bowtie2out_0.25,0.04,0.02,0:00.03,7556, 12 ,176%
kraken2_standard_ani99_cHIGH_stFalse_r9.fastq.bowtie2out_1.00,0.05,0.00,0:00.03,7388, 12 ,161%
kraken2_standard_ani97_cLOW_stFalse_r5.fastq.bowtie2out_0.90,0.05,0.00,0:00.03,7604, 12 ,154%
kraken2_standard_ani99_cLOW_stFalse_r9.fastq.bowtie2out_0.10,0.07,0.01,0:00.03,7528, 12 ,222%
kraken2_standard_ani99_cHIGH_stFalse_r4.fastq.bowtie2out_0.75,0.08,0.01,0:00.04,7608, 12 ,219%
kraken2_standard_ani97_cHIGH_stTrue_r8.fastq.bowtie2out_0.85,0.02,0.03,0:00.03,7508, 12 ,156%
kraken2_standard_ani99_cHIGH_stTrue_r4.fastq.bowtie2out_0.05,0.06,0.00,0:00.03,7580, 12 ,176%
kraken2_standard_ani97_cHIGH_stFalse_r1.fastq.bowtie2out_1.00,0.05,0.00,0:00.03,7600, 12 ,155%
kraken2_standard_ani100_cLOW_stTrue_r6_1.00,286.04,12.10,0:25.88,53086136, 12 ,1151%
kraken2_standard_ani97_cLOW_stTrue_r0_1.00,326.35,12.25,0:29.26,53096756, 12 ,1157%
kraken2_standard_ani99_cHIGH_stTrue_r9_1.00,337.33,11.51,0:30.21,53113396, 12 ,1154%
kraken2_standard_MGRG_nanopore_R6_2d_pass.fastq.bowtie2out_0.00,0.02,0.01,0:00.07,6912, 12 ,51%
kraken2_standard_ani99_cLOW_stTrue_r8_0.40,324.34,13.44,0:29.22,53156396, 12 ,1155%
kraken2_standard_ani100_cHIGH_stFalse_r1_0.50,302.04,10.24,0:27.03,52987836, 12 ,1155%
kraken2_standard_ani97_cHIGH_stFalse_r0_0.25,293.43,11.14,0:26.46,53142980, 12 ,1151%
kraken2_standard_Huttenhower_HC1.fasta.bowtie2out_0.00,0.09,0.02,0:00.14,6792, 12 ,80%
kraken2_standard_ani95_cLOW_stTrue_r4.fastq.bowtie2out_0.50,0.05,0.00,0:00.03,7600, 12 ,155%
kraken2_standard_ani97_cHIGH_stFalse_r2_1.00,328.88,11.95,0:29.51,53054732, 12 ,1154%
kraken2_standard_ani99_cHIGH_stTrue_r0.fastq.bowtie2out_0.00,0.08,0.01,0:00.27,7544, 12 ,36%
kraken2_standard_ani99_cHIGH_stFalse_r0.fastq.bowtie2out_0.70,0.06,0.00,0:00.03,7600, 12 ,173%
kraken2_standard_ani97_cLOW_stFalse_r1.fastq.bowtie2out_0.95,0.08,0.01,0:00.04,7520, 12 ,227%
kraken2_standard_ani97_cHIGH_stFalse_r8.fastq.bowtie2out_0.70,0.04,0.01,0:00.03,7548, 12 ,151%
kraken2_standard_MGRG_nanopore_b4.pass.2d_0.35,0.09,0.01,0:00.03,82688, 12 ,279%
kraken2_standard_ani100_cLOW_stTrue_r4_0.25,310.11,12.31,0:27.90,53187856, 12 ,1155%
kraken2_standard_ani100_cLOW_stFalse_r7.fastq.bowtie2out_0.20,0.04,0.01,0:00.03,7584, 12 ,155%
kraken2_standard_ani97_cLOW_stTrue_r2_0.25,330.86,12.55,0:29.75,53178044, 12 ,1154%
kraken2_standard_ani100_cHIGH_stTrue_r4.fastq.bowtie2out_1.00,0.04,0.01,0:00.03,7604, 12 ,161%
kraken2_standard_ani99_cHIGH_stFalse_r2_0.35,336.00,13.72,0:30.28,53131852, 12 ,1154%
kraken2_standard_ani100_cLOW_stFalse_r4.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7604, 12 ,170%
kraken2_standard_MGRG_nanopore_R6_2d_fail_0.75,2.89,4.25,0:01.45,52410316, 12 ,491%
kraken2_standard_ani100_cHIGH_stTrue_r9.fastq.bowtie2out_0.75,0.05,0.00,0:00.03,7612, 12 ,158%
kraken2_standard_ABRF_MGRG_5ng.fastq.bowtie2out_0.75,0.06,0.00,0:00.03,6708, 12 ,168%
kraken2_standard_ani99_cHIGH_stFalse_r3.fastq.bowtie2out_0.30,0.06,0.00,0:00.04,7524, 12 ,170%
kraken2_standard_ani99_cHIGH_stTrue_r3.fastq.bowtie2out_0.40,0.05,0.03,0:00.04,7512, 12 ,220%
kraken2_standard_ani95_cLOW_stTrue_r0_0.35,305.37,11.45,0:27.45,53135260, 12 ,1154%
kraken2_standard_ani95_cLOW_stTrue_r7.fastq.bowtie2out_0.10,0.03,0.01,0:00.03,7588, 12 ,152%
kraken2_standard_Huttenhower_HC2.fasta.bowtie2out_0.40,0.02,0.01,0:00.03,6824, 12 ,134%
kraken2_standard_ani99_cHIGH_stTrue_r7.fastq.bowtie2out_0.45,0.04,0.00,0:00.03,7532, 12 ,155%
kraken2_standard_ani99_cHIGH_stFalse_r7.fastq.bowtie2out_0.35,0.04,0.02,0:00.03,7592, 12 ,174%
kraken2_standard_ani97_cHIGH_stTrue_r3_0.35,314.54,11.18,0:28.13,53145960, 12 ,1157%
kraken2_standard_ani100_cLOW_stFalse_r0.fastq.bowtie2out_0.65,0.04,0.01,0:00.03,7588, 12 ,164%
kraken2_standard_ani97_cLOW_stFalse_r4_0.75,334.19,14.83,0:30.23,53082112, 12 ,1154%
kraken2_standard_UnAmbiguouslyMapped_ds.hous2_1.00,7.00,4.19,0:01.84,52633116, 12 ,605%
kraken2_standard_ani100_cHIGH_stTrue_r7_0.55,328.58,12.24,0:29.53,53141608, 12 ,1153%
kraken2_standard_MGRG_nanopore_b7.pass.2d.fastq.bowtie2out_0.50,0.03,0.00,0:00.03,6684, 12 ,111%
kraken2_standard_ani95_cLOW_stTrue_r3.fastq.bowtie2out_0.15,0.04,0.00,0:00.03,7520, 12 ,158%
kraken2_standard_ani97_cLOW_stTrue_r9.fastq.bowtie2out_0.35,0.04,0.01,0:00.03,7608, 12 ,152%
kraken2_standard_ani100_cLOW_stFalse_r0_0.15,327.78,11.59,0:29.41,53099656, 12 ,1153%
kraken2_standard_ani97_cHIGH_stTrue_r5_0.65,313.50,13.09,0:28.30,53112964, 12 ,1153%
kraken2_standard_ani97_cLOW_stFalse_r2_0.25,331.51,14.65,0:29.96,53148324, 12 ,1155%
kraken2_standard_ani95_cLOW_stFalse_r9.fastq.bowtie2out_0.05,0.04,0.02,0:00.03,7556, 12 ,171%
kraken2_standard_MGRG_nanopore_b8.fail.2d.fastq.bowtie2out_0.20,0.03,0.00,0:00.03,6824, 12 ,108%
kraken2_standard_ani100_cHIGH_stTrue_r1_0.05,319.45,12.70,0:28.76,53175764, 12 ,1154%
kraken2_standard_ani97_cLOW_stFalse_r0_1.00,322.36,13.41,0:29.05,53070392, 12 ,1155%
kraken2_standard_ani100_cLOW_stFalse_r6_0.45,305.27,11.84,0:27.49,53036636, 12 ,1153%
kraken2_standard_JGI_SRR033547_0.45,0.10,0.03,0:00.05,209048, 12 ,258%
kraken2_standard_HMP_even_454_SRR072233_0.45,125.96,8.44,0:12.16,52846904, 12 ,1104%
kraken2_standard_ani99_cHIGH_stFalse_r4_0.65,341.14,14.50,0:30.76,53106848, 12 ,1156%
kraken2_standard_NA12878_NegControl_SL126488_0_0.90,254.72,13.37,0:23.66,53081016, 12 ,1132%
kraken2_standard_MGRG_nanopore_b9.pass.2d.fastq.bowtie2out_0.15,0.03,0.00,0:00.03,6676, 12 ,111%
kraken2_standard_MGRG_nanopore_b4.fail.2d_0.70,0.54,1.48,0:01.86,21084128, 12 ,108%
kraken2_standard_ani95_cLOW_stTrue_r6_0.65,329.53,13.74,0:29.71,53105452, 12 ,1155%
kraken2_standard_RH_S001__insert_270.fasta.bowtie2out_1.00,0.05,0.00,0:00.03,7540, 12 ,172%
kraken2_standard_BioPool_0.95,14.82,4.68,0:02.53,52817788, 12 ,769%
kraken2_standard_ani100_cHIGH_stFalse_r0_0.80,344.23,11.70,0:30.81,52975676, 12 ,1155%
kraken2_standard_ani99_cLOW_stTrue_r9_0.90,328.36,13.86,0:29.64,53131024, 12 ,1154%
kraken2_standard_Huttenhower_LC8.fasta.bowtie2out_0.65,0.03,0.00,0:00.03,6712, 12 ,114%
kraken2_standard_NA12878_NegControl_SL126487_0_0.20,568.69,22.04,0:50.53,53565760, 12 ,1168%
kraken2_standard_ani97_cHIGH_stFalse_r6_0.75,344.60,11.58,0:30.71,53091476, 12 ,1159%
kraken2_standard_ani100_cHIGH_stFalse_r7_0.00,298.39,13.10,0:30.41,53124648, 12 ,1024%
kraken2_standard_MGRG_nanopore_b3.fail.2d.fastq.bowtie2out_0.25,0.03,0.00,0:00.03,6912, 12 ,111%
kraken2_standard_Carma_eval_carma_0.15,1.45,3.07,0:02.33,47233920, 12 ,194%
kraken2_standard_ani97_cLOW_stTrue_r4_0.75,334.34,12.12,0:29.95,53109772, 12 ,1156%
kraken2_standard_ani100_cLOW_stTrue_r2_0.75,310.65,11.52,0:27.90,53134516, 12 ,1154%
kraken2_standard_ani99_cLOW_stTrue_r9.fastq.bowtie2out_0.40,0.06,0.00,0:00.03,7508, 12 ,162%
kraken2_standard_JGI_SRR033549.fastq.bowtie2out_0.85,0.03,0.00,0:00.03,6676, 12 ,115%
kraken2_standard_ani100_cHIGH_stTrue_r6_0.85,352.02,12.62,0:31.53,53131156, 12 ,1156%
kraken2_standard_ZymoMock.fastq.bowtie2out_0.20,0.05,0.01,0:00.03,7540, 12 ,176%
kraken2_standard_ani100_cHIGH_stFalse_r6.fastq.bowtie2out_0.70,0.06,0.01,0:00.03,7516, 12 ,197%
kraken2_standard_ani100_cLOW_stFalse_r9_0.45,318.19,11.57,0:28.51,53065472, 12 ,1156%
kraken2_standard_Mavromatis_simLC_0.80,16.89,4.60,0:02.70,52812788, 12 ,795%
kraken2_standard_Huttenhower_LC1_0.90,3.68,3.99,0:01.55,52259324, 12 ,492%
kraken2_standard_JGI_SRR033548_0.45,1.03,2.48,0:01.40,38743928, 12 ,250%
kraken2_standard_Raiphy_eval_RAIphy_0.10,18.83,4.61,0:03.08,52828308, 12 ,760%
kraken2_standard_MGRG_nanopore_b3.fail.2d_0.15,0.15,0.11,0:00.17,1300304, 12 ,151%
kraken2_standard_UnAmbiguouslyMapped_ds.soil_1.00,38.14,5.51,0:04.76,52921444, 12 ,916%
kraken2_standard_ani99_cLOW_stTrue_r6_0.90,278.44,10.40,0:25.03,53115340, 12 ,1153%
kraken2_standard_ani100_cHIGH_stFalse_r2.fastq.bowtie2out_0.75,0.05,0.00,0:00.03,7588, 12 ,159%
kraken2_standard_ani95_cLOW_stTrue_r9_0.65,339.09,12.35,0:30.46,53120536, 12 ,1153%
kraken2_standard_UnAmbiguouslyMapped_ds.frankengenome.mix_0.60,103.93,7.32,0:10.31,52800616, 12 ,1079%
kraken2_standard_ani99_cHIGH_stTrue_r2_0.75,328.12,13.02,0:29.54,53129184, 12 ,1154%
kraken2_standard_JGI_SRR033548.fastq.bowtie2out_0.40,0.03,0.00,0:00.03,6684, 12 ,111%
kraken2_standard_ani99_cLOW_stTrue_r8.fastq.bowtie2out_0.85,0.05,0.00,0:00.03,7504, 12 ,157%
kraken2_standard_Mavromatis_simLC.fasta.bowtie2out_0.85,0.02,0.01,0:00.03,6896, 12 ,111%
kraken2_standard_ani99_cLOW_stFalse_r5_0.35,326.62,13.25,0:29.42,53133636, 12 ,1155%
kraken2_standard_MGRG_nanopore_b1.pass.2d.fastq.bowtie2out_0.65,0.01,0.02,0:00.03,6624, 12 ,111%
kraken2_standard_ani100_cHIGH_stFalse_r8_0.00,333.68,14.26,0:32.31,53154684, 12 ,1076%
kraken2_standard_ani97_cHIGH_stFalse_r9_0.75,330.34,15.50,0:29.92,53082032, 12 ,1155%
kraken2_standard_ani99_cLOW_stTrue_r1_0.10,319.86,13.55,0:28.92,53105900, 12 ,1152%
kraken2_standard_ani100_cHIGH_stFalse_r1.fastq.bowtie2out_0.35,0.02,0.03,0:00.03,7516, 12 ,156%
kraken2_standard_Huttenhower_HC2_0.80,13.86,4.60,0:02.55,52849748, 12 ,722%
kraken2_standard_ani100_cHIGH_stTrue_r9_0.85,304.91,11.94,0:27.47,53123108, 12 ,1153%
kraken2_standard_ani95_cLOW_stFalse_r0_0.20,337.55,11.37,0:30.19,53136524, 12 ,1155%
kraken2_standard_RH_S005__insert_270_0.60,2061.56,37.72,2:56.40,52977100, 12 ,1190%
kraken2_standard_Huttenhower_LC6_0.10,3.68,4.04,0:01.60,52245368, 12 ,480%
kraken2_standard_ani100_cHIGH_stFalse_r5.fastq.bowtie2out_0.30,0.06,0.02,0:00.04,7536, 12 ,179%
kraken2_standard_ani97_cHIGH_stTrue_r1.fastq.bowtie2out_0.95,0.06,0.00,0:00.03,7532, 12 ,186%
kraken2_standard_ani100_cHIGH_stTrue_r7.fastq.bowtie2out_0.20,0.04,0.00,0:00.02,7524, 12 ,158%
kraken2_standard_ani97_cHIGH_stFalse_r5.fastq.bowtie2out_0.65,0.05,0.00,0:00.03,7588, 12 ,155%
kraken2_standard_ani99_cLOW_stFalse_r0.fastq.bowtie2out_0.00,0.08,0.06,0:00.38,7568, 12 ,40%
kraken2_standard_ani100_cHIGH_stFalse_r3_0.15,348.11,11.70,0:31.17,53019328, 12 ,1154%
kraken2_standard_ani97_cHIGH_stFalse_r2_0.60,372.97,11.74,0:33.62,53162428, 12 ,1144%
kraken2_standard_ani95_cLOW_stTrue_r9.fastq.bowtie2out_0.45,0.08,0.01,0:00.04,7548, 12 ,233%
kraken2_standard_ani97_cLOW_stTrue_r3.fastq.bowtie2out_0.65,0.05,0.00,0:00.03,7520, 12 ,176%
kraken2_standard_ani100_cLOW_stTrue_r6_0.60,308.01,11.97,0:27.77,53156468, 12 ,1151%
kraken2_standard_ani97_cLOW_stTrue_r0_0.60,316.33,11.79,0:28.36,53151884, 12 ,1156%
kraken2_standard_NegControl_LM.fastq.bowtie2out_0.50,0.03,0.00,0:00.03,6912, 12 ,112%
kraken2_standard_ani99_cHIGH_stTrue_r9_0.60,323.83,12.27,0:29.12,53156104, 12 ,1154%
kraken2_standard_ani97_cLOW_stFalse_r8.fastq.bowtie2out_0.85,0.05,0.00,0:00.03,7512, 12 ,154%
kraken2_standard_ani99_cLOW_stFalse_r4.fastq.bowtie2out_0.05,0.05,0.01,0:00.03,7560, 12 ,165%
kraken2_standard_ani97_cHIGH_stFalse_r1.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7608, 12 ,164%
kraken2_standard_ani100_cHIGH_stTrue_r3.fastq.bowtie2out_0.25,0.04,0.00,0:00.02,7396, 12 ,158%
kraken2_standard_ani97_cHIGH_stTrue_r5.fastq.bowtie2out_0.90,0.05,0.00,0:00.03,7516, 12 ,156%
kraken2_standard_ani99_cHIGH_stTrue_r9.fastq.bowtie2out_0.10,0.02,0.04,0:00.04,7608, 12 ,172%
kraken2_standard_ani99_cHIGH_stFalse_r9.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7508, 12 ,157%
kraken2_standard_ani100_cHIGH_stTrue_r2_0.90,335.46,11.96,0:29.95,53073280, 12 ,1159%
kraken2_standard_ani97_cLOW_stTrue_r7.fastq.bowtie2out_0.60,0.02,0.04,0:00.03,7584, 12 ,181%
kraken2_standard_MGRG_nanopore_b9.fail.2d.fastq.bowtie2out_0.90,0.02,0.01,0:00.03,6712, 12 ,111%
kraken2_standard_ani97_cHIGH_stTrue_r1_0.70,300.85,12.27,0:27.20,53130424, 12 ,1151%
kraken2_standard_ABRF_MGRG_Half.fastq.bowtie2out_0.35,0.04,0.00,0:00.03,6908, 12 ,129%
kraken2_standard_ani97_cLOW_stFalse_r6_0.30,322.52,12.46,0:28.91,53110180, 12 ,1158%
kraken2_standard_ani97_cLOW_stTrue_r4.fastq.bowtie2out_0.20,0.05,0.00,0:00.03,7528, 12 ,167%
kraken2_standard_UnAmbiguouslyMapped_ds.hous2_0.60,6.82,4.30,0:01.79,52638952, 12 ,619%
kraken2_standard_ani100_cHIGH_stTrue_r5_0.10,351.23,11.11,0:31.33,53163400, 12 ,1156%
kraken2_standard_ani100_cHIGH_stTrue_r0.fastq.bowtie2out_0.65,0.07,0.00,0:00.04,7572, 12 ,192%
kraken2_standard_ani100_cLOW_stFalse_r2_0.50,299.58,11.29,0:26.94,52961528, 12 ,1153%
kraken2_standard_ani97_cHIGH_stFalse_r2.fastq.bowtie2out_0.20,0.05,0.00,0:00.03,7508, 12 ,162%
kraken2_standard_ani99_cLOW_stFalse_r7.fastq.bowtie2out_0.45,0.05,0.00,0:00.03,7568, 12 ,156%
kraken2_standard_ani99_cHIGH_stFalse_r0_0.70,333.36,11.96,0:29.94,53066772, 12 ,1153%
kraken2_standard_ani97_cLOW_stTrue_r0.fastq.bowtie2out_0.25,0.04,0.01,0:00.03,7524, 12 ,169%
kraken2_standard_RM1_S001__insert_5000_0.65,777.10,16.87,1:07.25,52910436, 12 ,1180%
kraken2_standard_UnAmbiguouslyMapped_ds.frankengenome.fastq.bowtie2out_0.00,0.11,0.00,0:00.14,6828, 12 ,82%
kraken2_standard_ani95_cLOW_stTrue_r2_0.70,347.21,12.00,0:31.06,53084848, 12 ,1156%
kraken2_standard_ani100_cHIGH_stFalse_r4_0.95,356.70,11.61,0:31.76,52989080, 12 ,1159%
kraken2_standard_ani100_cLOW_stFalse_r9.fastq.bowtie2out_0.75,0.04,0.00,0:00.03,7548, 12 ,156%
kraken2_standard_ani99_cLOW_stFalse_r3.fastq.bowtie2out_0.40,0.02,0.05,0:00.04,7524, 12 ,182%
kraken2_standard_ani97_cHIGH_stFalse_r6.fastq.bowtie2out_0.25,0.02,0.03,0:00.03,7528, 12 ,171%
kraken2_standard_ani100_cLOW_stFalse_r4.fastq.bowtie2out_1.00,0.04,0.01,0:00.03,7520, 12 ,168%
kraken2_standard_ani100_cHIGH_stTrue_r4.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7512, 12 ,176%
kraken2_standard_ani99_cHIGH_stTrue_r6_0.60,316.60,14.34,0:28.67,53159152, 12 ,1154%
kraken2_standard_ani97_cLOW_stFalse_r9.fastq.bowtie2out_0.40,0.04,0.01,0:00.03,7600, 12 ,170%
kraken2_standard_ani100_cLOW_stTrue_r9_0.60,336.49,11.89,0:30.17,53169452, 12 ,1154%
kraken2_standard_ani99_cLOW_stFalse_r1_0.20,328.23,12.69,0:32.64,53144948, 12 ,1044%
kraken2_standard_ani97_cHIGH_stTrue_r4.fastq.bowtie2out_0.55,0.03,0.01,0:00.03,7580, 12 ,152%
kraken2_standard_ani100_cLOW_stTrue_r8.fastq.bowtie2out_0.65,0.05,0.00,0:00.03,7596, 12 ,168%
kraken2_standard_ani99_cLOW_stTrue_r5_0.05,324.96,13.50,0:29.27,53152456, 12 ,1156%
kraken2_standard_ani97_cHIGH_stTrue_r0.fastq.bowtie2out_0.50,0.05,0.00,0:00.03,7588, 12 ,169%
kraken2_standard_ZymoMock_0.55,257.04,11.20,0:23.35,53076512, 12 ,1148%
kraken2_standard_ani95_cLOW_stFalse_r4_0.35,299.42,11.40,0:27.05,53080300, 12 ,1148%
kraken2_standard_ani95_cLOW_stTrue_r8.fastq.bowtie2out_0.80,0.04,0.01,0:00.03,7516, 12 ,163%
kraken2_standard_Huttenhower_LC2_0.05,3.69,4.34,0:01.65,52426196, 12 ,486%
kraken2_standard_NA12878_NegControl_SL126488_0.fastq.bowtie2out_0.50,0.04,0.01,0:00.03,7596, 12 ,158%
kraken2_standard_MGRG_nanopore_b1.fail.2d_0.95,0.25,0.61,0:00.74,9306076, 12 ,116%
kraken2_standard_Huttenhower_LC5_0.85,3.84,4.02,0:01.66,52244804, 12 ,472%
kraken2_standard_Huttenhower_HC1_0.15,14.04,4.76,0:02.71,52882324, 12 ,693%
kraken2_standard_ani97_cLOW_stFalse_r9_0.30,341.11,13.95,0:30.63,53175308, 12 ,1158%
kraken2_standard_ani99_cLOW_stFalse_r2.fastq.bowtie2out_0.85,0.06,0.00,0:00.04,7564, 12 ,170%
kraken2_standard_ani97_cHIGH_stTrue_r3.fastq.bowtie2out_0.10,0.05,0.00,0:00.03,7516, 12 ,168%
kraken2_standard_ani99_cLOW_stTrue_r2_0.85,331.96,14.34,0:29.97,53129460, 12 ,1155%
kraken2_standard_ani97_cHIGH_stTrue_r7.fastq.bowtie2out_0.15,0.06,0.00,0:00.03,7532, 12 ,169%
kraken2_standard_ani99_cLOW_stFalse_r6.fastq.bowtie2out_0.80,0.02,0.03,0:00.03,7592, 12 ,175%
kraken2_standard_UnAmbiguouslyMapped_ds.buccal.fastq.bowtie2out_0.95,0.03,0.00,0:00.03,6792, 12 ,126%
kraken2_standard_ani99_cLOW_stFalse_r0_0.85,318.33,14.06,0:43.29,53053892, 12 ,767%
kraken2_standard_ani99_cHIGH_stFalse_r9_0.55,317.84,14.12,0:28.80,53136400, 12 ,1152%
kraken2_standard_MGRG_nanopore_b3.fail.2d_1.00,0.16,0.12,0:00.19,1299904, 12 ,147%
kraken2_standard_UnAmbiguouslyMapped_ds.soil_0.15,35.20,5.61,0:04.42,52927064, 12 ,923%
kraken2_standard_BioPool.fastq.bowtie2out_0.25,0.01,0.02,0:00.03,6804, 12 ,122%
kraken2_standard_ani95_cLOW_stFalse_r5_0.90,312.79,11.59,0:28.06,53051148, 12 ,1156%
kraken2_standard_NA12878_NegControl_SL126487_0.fastq.bowtie2out_0.30,0.05,0.00,0:00.03,7600, 12 ,165%
kraken2_standard_ani97_cHIGH_stTrue_r8_0.55,320.88,10.95,0:28.72,53143316, 12 ,1155%
kraken2_standard_ani97_cLOW_stFalse_r8_0.95,321.86,13.64,0:29.11,53062928, 12 ,1152%
kraken2_standard_NA12878_NegControl_SL126486_0.fastq.bowtie2out_0.65,0.04,0.00,0:00.03,7512, 12 ,155%
kraken2_standard_MGRG_nanopore_b7.pass.2d_0.80,0.44,0.95,0:01.23,16209944, 12 ,113%
kraken2_standard_ABRF_MGRG_Normal.fastq.bowtie2out.bowtie2out_0.55,0.03,0.00,0:00.02,6904, 12 ,130%
kraken2_standard_ani100_cHIGH_stFalse_r8.fastq.bowtie2out_0.50,0.08,0.01,0:00.06,7620, 12 ,149%
kraken2_standard_ABRF_MGRG_Half_0.75,74.36,6.98,0:07.82,52844480, 12 ,1039%
kraken2_standard_UnAmbiguouslyMapped_ds.hous1.fastq.bowtie2out_0.80,0.03,0.00,0:00.03,6824, 12 ,122%
kraken2_standard_ani95_cLOW_stFalse_r2_0.10,340.04,12.54,0:30.48,53148888, 12 ,1156%
kraken2_standard_Huttenhower_LC7.fasta.bowtie2out_0.80,0.03,0.00,0:00.03,6792, 12 ,117%
kraken2_standard_Huttenhower_LC4_0.20,3.74,3.93,0:01.57,52081012, 12 ,486%
kraken2_standard_ani99_cHIGH_stTrue_r0_0.45,308.55,11.29,0:27.75,53167092, 12 ,1152%
kraken2_standard_ani97_cLOW_stTrue_r9_0.45,301.51,10.99,0:27.09,53153528, 12 ,1153%
kraken2_standard_ani99_cLOW_stFalse_r7_0.05,320.10,13.61,0:28.91,53172928, 12 ,1154%
kraken2_standard_MGRG_nanopore_b8.fail.2d_0.90,1.57,3.44,0:01.70,48513804, 12 ,294%
kraken2_standard_ani99_cLOW_stTrue_r3_0.20,306.76,13.65,0:27.79,53164524, 12 ,1152%
kraken2_standard_RM2_S002__insert_270_0.95,2155.35,53.83,3:05.42,52913760, 12 ,1191%
kraken2_standard_HMP_even_illum_SRR172902_0.40,67.44,7.32,0:07.23,52929172, 12 ,1033%
kraken2_standard_Huttenhower_LC3.fasta.bowtie2out_0.85,0.06,0.00,0:00.04,6812, 12 ,172%
kraken2_standard_ani99_cLOW_stTrue_r3.fastq.bowtie2out_0.65,0.05,0.00,0:00.03,7508, 12 ,161%
kraken2_standard_ani99_cHIGH_stFalse_r6_0.55,335.89,12.98,0:30.26,53123260, 12 ,1152%
kraken2_standard_ani95_cLOW_stTrue_r4_0.55,344.85,11.53,0:30.81,53113320, 12 ,1156%
kraken2_standard_RH_S001__insert_270.fasta.bowtie2out_0.15,0.05,0.00,0:00.03,7568, 12 ,162%
kraken2_standard_Huttenhower_LC5.fasta.bowtie2out_0.05,0.04,0.00,0:00.03,6796, 12 ,119%
kraken2_standard_ani95_cLOW_stFalse_r0.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7536, 12 ,154%
kraken2_standard_MGRG_nanopore_b9.pass.2d.fastq.bowtie2out_1.00,0.03,0.00,0:00.03,6676, 12 ,112%
kraken2_standard_UnAmbiguouslyMapped_ds.7.fastq.bowtie2out_0.75,0.04,0.01,0:00.03,7608, 12 ,160%
kraken2_standard_Mavromatis_simMC.fasta.bowtie2out_0.30,0.03,0.00,0:00.03,6792, 12 ,114%
kraken2_standard_ani97_cHIGH_stTrue_r7_0.55,335.25,15.42,0:30.34,53130740, 12 ,1155%
kraken2_standard_Huttenhower_LC1.fasta.bowtie2out_0.00,0.12,0.00,0:00.14,6804, 12 ,82%
kraken2_standard_ani97_cLOW_stFalse_r0_0.15,345.96,11.87,0:30.85,53157228, 12 ,1159%
kraken2_standard_ani99_cLOW_stTrue_r7.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7604, 12 ,154%
kraken2_standard_ani100_cHIGH_stTrue_r3_0.35,320.63,12.37,0:28.80,53137472, 12 ,1156%
kraken2_standard_NegControl_MH2.fastq.bowtie2out_0.75,0.01,0.02,0:00.03,6824, 12 ,115%
kraken2_standard_ani100_cLOW_stFalse_r4_0.75,339.83,11.31,0:30.39,53011524, 12 ,1155%
kraken2_standard_ani95_cLOW_stFalse_r4.fastq.bowtie2out_0.65,0.04,0.01,0:00.03,7592, 12 ,158%
kraken2_standard_ani95_cLOW_stFalse_r7.fastq.bowtie2out_0.25,0.04,0.01,0:00.03,7396, 12 ,155%
kraken2_standard_ABRF_MGRG_1ng.fastq.bowtie2out_0.75,0.02,0.01,0:00.03,6804, 12 ,128%
kraken2_standard_NegControl_MH1.fastq.bowtie2out_0.35,0.03,0.00,0:00.03,6796, 12 ,111%
kraken2_standard_ani97_cLOW_stFalse_r7_0.95,331.64,13.86,0:30.10,53029480, 12 ,1147%
kraken2_standard_ani99_cLOW_stTrue_r4.fastq.bowtie2out_0.20,0.04,0.01,0:00.03,7512, 12 ,169%
kraken2_standard_Huttenhower_LC2.fasta.bowtie2out_0.40,0.04,0.00,0:00.03,6748, 12 ,117%
kraken2_standard_Carma_eval_carma_1.00,1.45,3.08,0:02.27,47230356, 12 ,199%
kraken2_standard_ani95_cLOW_stFalse_r3.fastq.bowtie2out_0.20,0.06,0.00,0:00.03,7560, 12 ,157%
kraken2_standard_NegControl_MH2_0.20,14.90,4.53,0:02.54,52776596, 12 ,764%
kraken2_standard_ani100_cHIGH_stFalse_r5_0.30,366.22,12.03,0:32.66,53081652, 12 ,1157%
kraken2_standard_ani100_cHIGH_stFalse_r9.fastq.bowtie2out_0.95,0.04,0.01,0:00.03,7520, 12 ,168%
kraken2_standard_ani97_cHIGH_stFalse_r4_0.45,338.19,12.15,0:30.31,53135408, 12 ,1155%
kraken2_standard_Huttenhower_LC6.fasta.bowtie2out_0.45,0.03,0.00,0:00.03,6800, 12 ,120%
kraken2_standard_ani99_cLOW_stFalse_r8_0.05,332.97,13.46,0:30.07,53147856, 12 ,1151%
kraken2_standard_ani99_cLOW_stTrue_r0.fastq.bowtie2out_0.25,0.03,0.01,0:00.03,7536, 12 ,155%
kraken2_standard_ani100_cLOW_stTrue_r0_0.45,320.57,11.78,0:28.72,53179048, 12 ,1157%
