File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r8_0.00,376.75,49.95,0:50.05,322756240, 12 ,852%
kraken2_RefSeqV208_nt_NA12878_NegControl_SL126486_0_0.30,408.83,51.06,0:49.92,322895908, 12 ,921%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r1_0.60,350.74,45.50,0:44.18,322697944, 12 ,896%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r9_0.20,334.88,45.08,0:42.51,322711056, 12 ,893%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r6_0.20,343.98,45.42,0:43.26,322764576, 12 ,900%
kraken2_RefSeqV208_nt_MGRG_nanopore_b4.pass.2d_0.80,0.10,0.02,0:00.04,88572, 12 ,270%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r0_0.80,353.29,45.90,0:44.46,322568500, 12 ,897%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r6_0.50,372.42,50.59,0:49.60,322719940, 12 ,852%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r4_0.75,346.06,43.30,0:42.68,322604152, 12 ,912%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r4_0.40,358.25,47.25,0:44.75,322695168, 12 ,906%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r9_0.25,373.57,48.57,0:46.19,322739060, 12 ,913%
kraken2_RefSeqV208_nt_ABRF_MGRG_Normal_0.25,66.15,32.39,0:16.78,286861220, 12 ,587%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r3_0.40,337.25,45.64,0:43.15,322747364, 12 ,887%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r9_0.70,339.55,44.66,0:42.66,322708620, 12 ,900%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r1_0.20,328.06,42.83,0:41.05,322740984, 12 ,903%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r7_0.00,355.42,48.25,0:52.27,322758472, 12 ,772%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r6_0.60,338.07,44.96,0:43.14,322587768, 12 ,887%
kraken2_RefSeqV208_nt_HMP_even_454_SRR072233_0.60,138.69,40.21,0:25.88,322401440, 12 ,691%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r7_0.70,344.08,46.35,0:43.58,322739476, 12 ,895%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r1_0.50,354.36,46.06,0:44.48,322568344, 12 ,900%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r0_0.30,322.75,42.50,0:40.37,322663996, 12 ,904%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r2_0.10,347.25,45.29,0:43.61,322691920, 12 ,900%
kraken2_RefSeqV208_nt_ABRF_MGRG_Half_0.40,77.53,37.29,0:19.45,294290208, 12 ,590%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r7_0.80,340.18,44.35,0:42.61,322664120, 12 ,902%
kraken2_RefSeqV208_nt_JGI_SRR033547_0.30,0.10,0.06,0:00.09,217980, 12 ,168%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r8_0.60,394.99,48.43,0:48.47,322713116, 12 ,914%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r5_0.10,366.40,48.01,0:46.13,322724140, 12 ,898%
kraken2_RefSeqV208_nt_Mavromatis_simLC_0.20,16.85,32.49,0:14.16,315969108, 12 ,348%
kraken2_RefSeqV208_nt_NA12878_NegControl_SL126488_0_0.55,285.40,44.85,0:37.98,322684004, 12 ,869%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r0_1.00,384.85,47.21,0:47.03,322619028, 12 ,918%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r2_0.90,392.06,51.64,0:49.01,322680864, 12 ,905%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r0_0.00,363.27,49.78,0:49.02,322753068, 12 ,842%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r2_0.25,347.21,44.93,0:42.95,322695404, 12 ,913%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r5_0.90,342.59,45.52,0:43.34,322640724, 12 ,895%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r7_0.30,371.73,47.57,0:46.02,322660668, 12 ,911%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r0_0.70,323.81,44.36,0:41.33,322715564, 12 ,890%
kraken2_RefSeqV208_nt_NegControl_MH2_0.15,15.92,35.31,0:15.57,318376748, 12 ,328%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r8_0.70,346.56,44.92,0:42.73,322680708, 12 ,916%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r0_0.20,373.28,50.04,0:49.36,322699696, 12 ,857%
kraken2_RefSeqV208_nt_Huttenhower_LC6_0.60,4.11,18.73,0:07.94,173783288, 12 ,287%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r7_0.60,344.06,45.18,0:43.42,322705172, 12 ,896%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r8_0.80,358.70,45.83,0:45.05,322682468, 12 ,897%
kraken2_RefSeqV208_nt_BMI_bmi_reads_0.95,106.81,41.08,0:24.39,322421200, 12 ,606%
kraken2_RefSeqV208_nt_JGI_SRR033548_0.30,1.07,6.82,0:03.83,63170484, 12 ,205%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r0_0.75,365.11,49.25,0:45.51,322710848, 12 ,910%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r2_0.65,344.88,46.63,0:43.89,322707632, 12 ,891%
kraken2_RefSeqV208_nt_Mavromatis_simMC_0.55,23.58,37.01,0:16.39,319095740, 12 ,369%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r0_0.70,369.38,47.31,0:45.86,322743184, 12 ,908%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r8_0.30,334.45,45.33,0:42.71,322735648, 12 ,889%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r6_0.85,388.00,52.02,0:49.15,322692352, 12 ,895%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r4_0.15,380.81,47.21,0:46.69,322722904, 12 ,916%
kraken2_RefSeqV208_nt_RM1_S002__insert_5000_0.05,887.66,57.44,1:32.26,322838280, 12 ,1024%
kraken2_RefSeqV208_nt_ZymoMock_0.65,296.51,48.50,0:40.75,318974680, 12 ,846%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r6_0.30,345.32,45.55,0:43.63,322676180, 12 ,895%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r9_0.70,373.55,51.91,0:49.72,322667772, 12 ,855%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r1_0.85,385.65,49.82,1:15.14,322695912, 12 ,579%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r3_0.25,326.28,44.38,0:41.55,322740368, 12 ,892%
kraken2_RefSeqV208_nt_RH_S003__insert_270_0.35,2520.46,87.16,3:48.48,322761900, 12 ,1141%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r4_0.65,365.19,48.52,0:45.45,322720488, 12 ,910%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r1_1.00,351.12,46.00,0:43.90,322642000, 12 ,904%
kraken2_RefSeqV208_nt_HMP_even_454_SRR072233_1.00,138.00,38.75,0:25.22,322361128, 12 ,700%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r6_1.00,363.44,46.50,0:44.92,322547856, 12 ,912%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.hous2_0.50,8.86,24.39,0:10.27,203492416, 12 ,323%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r3_0.65,338.57,44.84,0:42.56,322712460, 12 ,900%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r5_0.45,346.60,44.56,0:43.08,322647936, 12 ,907%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r4_0.25,375.20,46.74,0:46.16,322624676, 12 ,914%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r6_0.05,366.24,48.92,0:47.38,322751824, 12 ,876%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r3_0.95,369.25,46.78,0:45.78,322682924, 12 ,908%
kraken2_RefSeqV208_nt_MGRG_nanopore_b9.pass.2d_0.55,0.16,0.01,0:00.05,67760, 12 ,315%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r1_0.05,378.45,54.80,0:57.74,322690068, 12 ,750%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r6_0.70,364.70,47.12,0:45.38,322652848, 12 ,907%
kraken2_RefSeqV208_nt_Huttenhower_HC1_0.65,14.86,35.93,0:15.06,313035296, 12 ,337%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r9_0.30,392.60,49.75,0:51.14,322714524, 12 ,864%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r9_0.85,412.78,52.21,0:51.33,322686896, 12 ,905%
kraken2_RefSeqV208_nt_NegControl_MH1_0.80,18.25,38.22,0:16.23,318301020, 12 ,347%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r4_0.65,340.67,45.46,0:43.19,322736504, 12 ,893%
kraken2_RefSeqV208_nt_MGRG_nanopore_R6_2d_pass_0.00,14.85,35.90,0:15.35,316951220, 12 ,330%
kraken2_RefSeqV208_nt_MGRG_nanopore_b8.pass.2d_0.15,0.19,0.33,0:00.41,2385740, 12 ,128%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r9_1.00,330.00,44.33,0:41.75,322588072, 12 ,896%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r4_0.35,352.25,46.86,0:44.18,322688104, 12 ,903%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r3_0.75,383.33,48.49,0:47.69,322686272, 12 ,905%
kraken2_RefSeqV208_nt_MGRG_nanopore_b7.fail.2d_0.05,2.40,15.59,0:07.16,148370836, 12 ,251%
kraken2_RefSeqV208_nt_Huttenhower_LC2_0.75,3.83,19.64,0:08.08,181925340, 12 ,290%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r4_0.60,403.92,49.19,0:48.94,322728068, 12 ,925%
kraken2_RefSeqV208_nt_MGRG_nanopore_b1.fail.2d_0.20,0.33,1.39,0:01.59,10125116, 12 ,108%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r9_0.05,367.63,46.96,0:46.03,322790500, 12 ,900%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r2_0.10,329.67,44.25,0:42.83,322716764, 12 ,872%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r8_0.20,431.74,53.36,0:53.03,322738716, 12 ,914%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r5_0.50,374.44,46.78,0:46.83,322716248, 12 ,899%
kraken2_RefSeqV208_nt_Huttenhower_LC4_0.50,3.99,18.51,0:07.88,166632964, 12 ,285%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.7_0.65,72.73,40.67,0:20.65,322609968, 12 ,549%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r2_0.45,360.24,47.87,0:45.27,322742976, 12 ,901%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r8_0.95,332.84,45.49,0:42.28,313447836, 12 ,894%
kraken2_RefSeqV208_nt_NegControl_MH2_1.00,17.02,35.96,0:15.53,318366104, 12 ,341%
kraken2_RefSeqV208_nt_MGRG_nanopore_b8.fail.2d_0.25,1.72,12.59,0:06.56,110091292, 12 ,218%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r2_0.40,332.34,46.08,0:42.56,322716008, 12 ,888%
kraken2_RefSeqV208_nt_RH_S004__insert_270_0.65,2852.76,86.96,4:16.68,322526556, 12 ,1145%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.frankengenome_0.85,17.08,35.39,0:15.39,300417360, 12 ,341%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r0_0.55,339.20,44.60,0:42.68,322693300, 12 ,899%
kraken2_RefSeqV208_nt_MGRG_nanopore_b1.pass.2d_0.10,0.24,0.34,0:00.43,2203248, 12 ,133%
kraken2_RefSeqV208_nt_MGRG_nanopore_b7.pass.2d_0.35,0.37,2.28,0:02.51,18834436, 12 ,106%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r5_0.90,381.06,48.09,0:47.31,322652944, 12 ,907%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r0_0.20,334.89,43.95,0:41.99,322738484, 12 ,902%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r7_0.95,310.78,43.92,0:40.00,321001464, 12 ,886%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r7_0.20,346.85,46.82,0:44.32,322700416, 12 ,888%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r5_0.40,395.63,48.32,0:48.49,322738304, 12 ,915%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r3_0.60,356.89,46.88,0:44.66,322547336, 12 ,903%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r2_0.00,363.36,48.45,0:46.81,322739424, 12 ,879%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r2_0.80,350.87,45.70,0:43.81,322666412, 12 ,905%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r5_0.00,330.23,45.14,0:52.14,322741796, 12 ,719%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r5_0.80,328.73,44.26,0:41.24,322626228, 12 ,904%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r2_0.40,360.40,47.61,0:45.19,322708548, 12 ,902%
kraken2_RefSeqV208_nt_MGRG_nanopore_b9.fail.2d_0.65,0.14,0.55,0:00.59,3784752, 12 ,116%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r2_0.30,362.53,45.90,0:45.17,322757992, 12 ,904%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r0_0.15,346.63,45.59,0:43.53,322706212, 12 ,901%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.soil_0.05,40.63,39.73,0:18.47,321647552, 12 ,434%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r6_0.55,333.93,46.12,0:42.75,322689996, 12 ,888%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r9_0.55,372.57,46.37,0:46.04,322731044, 12 ,909%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r4_0.40,357.49,46.64,0:44.94,322699676, 12 ,899%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.buccal_0.75,10.53,13.97,0:06.39,109434700, 12 ,383%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r9_0.25,346.90,45.19,0:43.84,322743672, 12 ,894%
kraken2_RefSeqV208_nt_MGRG_nanopore_b3.pass.2d_0.90,0.18,0.04,0:00.08,181032, 12 ,281%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r1_0.85,329.98,45.55,0:41.92,322649080, 12 ,895%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r6_0.05,369.08,48.04,0:45.58,322693728, 12 ,915%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r1_0.45,353.56,46.28,0:44.44,322750164, 12 ,899%
kraken2_RefSeqV208_nt_ABRF_MGRG_5ng_0.55,73.51,38.51,0:19.97,305834472, 12 ,560%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r6_0.50,338.08,45.18,0:42.77,322722848, 12 ,896%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r9_0.95,337.25,45.43,0:42.93,322629584, 12 ,891%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r9_0.15,345.77,44.70,0:43.14,322688496, 12 ,904%
kraken2_RefSeqV208_nt_MGRG_nanopore_b8.pass.2d_1.00,0.21,0.33,0:00.41,2386252, 12 ,134%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.cityparks_0.80,20.38,37.09,0:15.94,311450028, 12 ,360%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r8_0.75,369.25,46.82,0:45.75,322592108, 12 ,909%
kraken2_RefSeqV208_nt_RM1_S001__insert_5000_0.50,914.23,56.34,1:32.73,322552320, 12 ,1046%
kraken2_RefSeqV208_nt_NA12878_NegControl_SL126486_0_0.45,433.15,51.85,0:52.01,322858064, 12 ,932%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r1_0.15,372.94,48.15,0:47.66,322755096, 12 ,883%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r1_0.95,347.96,44.69,0:43.14,322488760, 12 ,910%
kraken2_RefSeqV208_nt_Raiphy_eval_RAIphy_0.80,21.77,35.30,0:16.01,306101604, 12 ,356%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r6_0.55,360.85,45.52,0:44.12,322721124, 12 ,921%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r9_0.55,325.76,45.08,0:41.51,322707988, 12 ,893%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r6_0.25,336.83,43.96,0:42.42,322735128, 12 ,897%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r4_1.00,376.06,46.67,0:46.37,322646140, 12 ,911%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r4_0.00,341.37,47.17,0:44.85,322722096, 12 ,866%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r4_0.35,370.34,46.98,0:45.95,322715332, 12 ,908%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r3_0.80,334.38,42.86,0:41.42,322641160, 12 ,910%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r9_0.50,340.71,47.08,0:43.71,322700496, 12 ,887%
kraken2_RefSeqV208_nt_ABRF_MGRG_Normal_0.50,66.75,35.17,0:18.17,286925820, 12 ,560%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r3_0.35,373.15,49.55,0:47.34,322715532, 12 ,892%
kraken2_RefSeqV208_nt_RM2_S002__insert_270_0.80,3045.27,101.55,4:36.34,322525672, 12 ,1138%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r9_0.05,369.05,48.53,0:45.57,322734312, 12 ,916%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r1_0.55,362.16,49.40,0:48.06,322714164, 12 ,856%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r7_0.75,381.34,47.06,0:47.04,322596680, 12 ,910%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r6_0.15,346.30,45.75,0:43.49,322602924, 12 ,901%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r6_0.95,351.84,46.89,0:44.41,322664648, 12 ,897%
kraken2_RefSeqV208_nt_HMP_even_454_SRR072233_0.15,132.73,40.16,0:25.60,322395872, 12 ,675%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r0_1.00,326.35,42.41,0:40.57,322618256, 12 ,908%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r3_0.45,371.62,45.67,0:45.27,322552792, 12 ,921%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r5_0.65,339.28,44.91,0:42.68,322718720, 12 ,900%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r2_0.25,370.79,47.50,0:45.97,322617252, 12 ,909%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r0_0.05,378.11,48.54,0:48.80,322772400, 12 ,874%
kraken2_RefSeqV208_nt_JGI_SRR033547_1.00,0.19,0.03,0:00.08,217136, 12 ,283%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r5_0.95,375.46,45.81,0:45.93,322620276, 12 ,917%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r7_0.05,354.79,50.69,0:52.77,322711512, 12 ,768%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r0_0.85,406.61,52.10,0:50.77,322700120, 12 ,903%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.gut_0.95,8.56,21.65,0:09.43,180590972, 12 ,320%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r2_0.15,356.31,46.41,0:44.66,322731484, 12 ,901%
kraken2_RefSeqV208_nt_MGRG_nanopore_b9.fail.2d_0.40,0.14,0.56,0:00.57,3784640, 12 ,123%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r7_0.85,339.61,44.67,0:42.50,322672292, 12 ,904%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r0_0.30,380.13,47.93,0:46.86,322719616, 12 ,913%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r5_0.25,318.63,42.95,0:40.26,322706004, 12 ,897%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r2_0.65,365.74,46.64,0:45.42,322704756, 12 ,907%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r7_1.00,342.35,45.41,0:42.80,322593812, 12 ,905%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r8_0.05,386.48,52.91,0:50.09,322731236, 12 ,877%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r2_0.35,358.74,45.85,0:45.07,322710636, 12 ,897%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r5_0.75,357.53,46.30,0:44.23,322661712, 12 ,913%
kraken2_RefSeqV208_nt_Huttenhower_LC4_0.75,3.73,17.05,0:07.15,166674172, 12 ,290%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.7_0.40,88.68,42.64,0:23.72,322611880, 12 ,553%
kraken2_RefSeqV208_nt_JGI_SRR033548_1.00,1.05,6.43,0:03.71,63160836, 12 ,201%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r2_0.60,335.88,44.72,0:42.34,322728268, 12 ,898%
kraken2_RefSeqV208_nt_MGRG_nanopore_b1.pass.2d_0.35,0.21,0.35,0:00.45,2203652, 12 ,125%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r0_0.70,345.17,45.75,0:43.33,322674924, 12 ,902%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r8_0.85,340.67,44.41,0:42.81,322689436, 12 ,899%
kraken2_RefSeqV208_nt_MGRG_nanopore_b7.pass.2d_0.10,0.37,2.25,0:02.47,18841712, 12 ,106%
kraken2_RefSeqV208_nt_MGRG_nanopore_b8.fail.2d_0.00,1.73,12.42,0:06.56,110107384, 12 ,215%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r8_1.00,363.40,47.12,0:45.37,322681984, 12 ,904%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r2_0.65,381.26,48.99,0:47.47,322725612, 12 ,906%
kraken2_RefSeqV208_nt_RH_S004__insert_270_0.40,2624.97,88.44,3:57.82,322696816, 12 ,1140%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r6_1.00,334.41,43.77,0:42.18,322610180, 12 ,896%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r4_0.90,360.32,46.63,0:45.08,322676296, 12 ,902%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r6_0.00,390.32,49.82,0:52.72,322757136, 12 ,834%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r3_0.90,331.18,44.53,0:41.87,322657592, 12 ,897%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r4_0.25,351.64,44.70,0:43.28,322649176, 12 ,915%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r1_0.30,364.55,46.89,0:45.44,322724436, 12 ,905%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r6_0.70,356.70,46.45,0:44.70,322720172, 12 ,901%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r9_0.70,330.92,44.81,0:41.86,322728860, 12 ,897%
kraken2_RefSeqV208_nt_MGRG_nanopore_R6_2d_fail_0.90,3.50,19.63,0:08.28,189456916, 12 ,279%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r7_0.50,364.26,45.24,0:44.89,322624052, 12 ,912%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r1_0.70,343.86,44.05,0:42.45,322709208, 12 ,913%
kraken2_RefSeqV208_nt_HMP_even_454_SRR072233_0.30,142.12,41.14,0:26.98,322401680, 12 ,679%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r6_0.30,348.17,45.37,0:43.89,322585860, 12 ,896%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r4_0.10,367.57,47.01,0:45.82,322758416, 12 ,904%
kraken2_RefSeqV208_nt_RH_S002__insert_270_0.80,2711.78,91.39,4:06.19,322522572, 12 ,1138%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r9_0.75,376.29,47.76,0:46.69,322701756, 12 ,908%
kraken2_RefSeqV208_nt_BioPool_0.80,17.80,32.57,0:13.84,269184608, 12 ,363%
kraken2_RefSeqV208_nt_ABRF_MGRG_Normal_0.75,62.61,30.89,0:16.43,286863340, 12 ,568%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r1_0.80,355.12,45.39,0:44.41,322693892, 12 ,901%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r9_0.20,361.31,47.79,0:44.80,322730080, 12 ,913%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r3_0.10,362.95,50.65,0:46.72,322718100, 12 ,885%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r4_0.65,374.16,48.16,0:46.37,322657300, 12 ,910%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.buccal_0.50,9.68,13.25,0:06.12,109464292, 12 ,374%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r9_0.00,382.04,50.14,0:50.39,322759980, 12 ,857%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r9_1.00,381.84,47.72,0:46.50,322524048, 12 ,923%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.soil_0.20,46.30,41.19,0:19.39,321639308, 12 ,451%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r6_0.70,319.57,44.34,0:40.88,322710300, 12 ,890%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r9_0.70,395.70,47.51,0:48.44,322730428, 12 ,914%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r9_0.30,331.74,44.79,0:41.95,322635336, 12 ,897%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r8_0.50,344.89,44.46,0:42.98,322622588, 12 ,905%
kraken2_RefSeqV208_nt_RM1_S001__insert_5000_0.75,893.60,56.36,1:32.25,322492848, 12 ,1029%
kraken2_RefSeqV208_nt_NA12878_NegControl_SL126486_0_0.60,463.81,54.64,0:55.28,322811852, 12 ,937%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r6_0.20,483.03,59.22,0:56.32,322670524, 12 ,962%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r1_0.60,374.70,46.27,0:46.01,322730884, 12 ,914%
kraken2_RefSeqV208_nt_ABRF_MGRG_5ng_0.70,70.69,37.24,0:19.40,305817060, 12 ,556%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r6_0.75,342.91,46.19,0:43.30,322711284, 12 ,898%
