File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
minikrakenV2_RH_S004__insert_270_0.65,1056.04,20.87,1:33.57,8138836, 12 ,1150%
minikrakenV2_ani100_cHIGH_stTrue_r6_0.65,162.26,6.67,0:14.72,8161360, 12 ,1147%
minikrakenV2_ani95_cLOW_stFalse_r0_0.65,154.92,7.35,0:14.30,8151792, 12 ,1134%
minikrakenV2_ani100_cLOW_stFalse_r1_0.25,142.68,7.11,0:13.19,8190244, 12 ,1135%
minikrakenV2_ani99_cHIGH_stFalse_r3_0.05,169.81,8.30,0:15.75,8448084, 12 ,1130%
minikrakenV2_ani99_cHIGH_stTrue_r2_0.30,164.12,7.03,0:14.97,8221072, 12 ,1143%
minikrakenV2_ani99_cLOW_stFalse_r5_0.70,160.74,6.96,0:14.68,8164364, 12 ,1141%
minikrakenV2_ani97_cHIGH_stFalse_r6_0.95,162.88,7.02,0:14.91,8160392, 12 ,1138%
minikrakenV2_NegControl_MH2_0.45,7.19,1.71,0:01.31,8078988, 12 ,678%
minikrakenV2_ani97_cLOW_stTrue_r1_0.75,158.92,6.26,0:14.40,8151184, 12 ,1146%
minikrakenV2_ani95_cLOW_stTrue_r3_0.65,158.43,6.38,0:14.42,8158332, 12 ,1142%
minikrakenV2_MGRG_nanopore_b3.fail.2d_0.95,0.11,0.05,0:00.07,309352, 12 ,215%
minikrakenV2_ani97_cHIGH_stFalse_r1_0.15,164.20,7.72,0:15.11,8375672, 12 ,1137%
minikrakenV2_Mavromatis_simLC_0.65,8.00,1.71,0:01.41,8138104, 12 ,686%
minikrakenV2_ani99_cHIGH_stFalse_r4_0.85,155.13,6.40,0:19.09,8155696, 12 ,845%
minikrakenV2_RM1_S001__insert_5000_0.20,348.98,8.62,0:30.50,8216136, 12 ,1172%
minikrakenV2_ani99_cLOW_stTrue_r7_0.85,157.08,6.23,0:14.21,8154140, 12 ,1149%
minikrakenV2_Huttenhower_LC6_0.65,1.96,1.53,0:00.95,8003492, 12 ,366%
minikrakenV2_ani95_cLOW_stTrue_r8_0.70,154.19,6.94,0:14.22,8155564, 12 ,1132%
minikrakenV2_MGRG_nanopore_b9.pass.2d_0.60,0.05,0.01,0:00.03,18380, 12 ,189%
minikrakenV2_ani100_cHIGH_stFalse_r6_0.65,150.76,6.74,0:24.73,8163700, 12 ,636%
minikrakenV2_ani97_cHIGH_stTrue_r1_0.35,159.29,6.59,0:14.51,8175888, 12 ,1142%
minikrakenV2_ani97_cLOW_stFalse_r6_0.75,156.96,6.92,0:14.35,8155960, 12 ,1141%
minikrakenV2_ani100_cLOW_stTrue_r4_1.00,166.67,6.40,0:15.09,8156248, 12 ,1147%
minikrakenV2_ani99_cLOW_stTrue_r0_0.05,169.10,8.84,0:15.68,8487124, 12 ,1134%
minikrakenV2_ZymoMock_0.75,137.24,6.91,0:12.78,8157296, 12 ,1127%
minikrakenV2_ani100_cLOW_stTrue_r6_0.25,160.30,6.36,0:14.64,8249992, 12 ,1138%
minikrakenV2_ani99_cHIGH_stTrue_r9_0.25,161.72,6.66,0:21.77,8247292, 12 ,773%
minikrakenV2_ani99_cHIGH_stFalse_r8_0.10,167.86,7.43,0:16.24,8435676, 12 ,1079%
minikrakenV2_ABRF_MGRG_Normal_1.00,32.74,2.76,0:03.55,8128568, 12 ,997%
minikrakenV2_ani95_cLOW_stTrue_r7_0.70,163.23,7.30,0:14.96,8168196, 12 ,1139%
minikrakenV2_ani97_cHIGH_stFalse_r5_0.00,164.27,8.76,0:39.96,8453084, 12 ,432%
minikrakenV2_MGRG_nanopore_b7.fail.2d_0.30,0.97,1.34,0:00.78,7909904, 12 ,295%
minikrakenV2_ani99_cLOW_stTrue_r8_0.85,164.69,6.80,0:14.95,8154788, 12 ,1146%
minikrakenV2_MGRG_nanopore_b1.fail.2d_0.15,0.18,0.27,0:00.34,2052444, 12 ,135%
minikrakenV2_ani99_cHIGH_stFalse_r0_0.90,157.75,6.97,0:14.42,8160412, 12 ,1142%
minikrakenV2_MGRG_nanopore_R6_2d_pass_0.35,6.00,1.66,0:01.26,8093672, 12 ,607%
minikrakenV2_ani97_cLOW_stFalse_r9_0.75,155.18,6.41,0:14.11,8148936, 12 ,1144%
minikrakenV2_MGRG_nanopore_b8.pass.2d_0.20,0.13,0.11,0:00.11,529172, 12 ,210%
minikrakenV2_UnAmbiguouslyMapped_ds.gut_0.70,3.87,1.62,0:01.02,8093296, 12 ,534%
minikrakenV2_ani100_cHIGH_stFalse_r9_0.65,155.52,7.03,0:24.83,8162944, 12 ,654%
minikrakenV2_ani100_cHIGH_stTrue_r2_0.70,162.68,6.76,0:14.81,8158800, 12 ,1143%
minikrakenV2_ani95_cLOW_stFalse_r4_0.70,150.54,7.18,0:13.95,8151024, 12 ,1130%
minikrakenV2_ani100_cLOW_stFalse_r5_0.30,155.90,6.29,0:14.16,8191992, 12 ,1145%
minikrakenV2_ani99_cHIGH_stFalse_r7_0.10,159.76,7.32,0:14.69,8428876, 12 ,1137%
minikrakenV2_ani99_cHIGH_stTrue_r6_0.25,167.51,7.89,0:15.41,8248032, 12 ,1137%
minikrakenV2_ani100_cLOW_stTrue_r9_0.25,165.28,6.54,0:15.07,8271976, 12 ,1139%
minikrakenV2_ani99_cLOW_stFalse_r1_0.65,157.25,6.09,0:24.82,8154224, 12 ,658%
minikrakenV2_ani97_cHIGH_stFalse_r2_0.80,153.32,5.37,0:13.82,8159000, 12 ,1148%
minikrakenV2_ani99_cHIGH_stTrue_r4_1.00,162.31,6.60,0:17.70,8157652, 12 ,954%
minikrakenV2_ani97_cLOW_stTrue_r5_0.60,160.39,6.05,0:14.49,8162972, 12 ,1148%
minikrakenV2_MGRG_nanopore_b1.pass.2d_0.50,0.13,0.07,0:00.11,499628, 12 ,180%
minikrakenV2_ani99_cHIGH_stFalse_r1_0.40,157.98,6.99,0:14.36,8174912, 12 ,1148%
minikrakenV2_ani99_cHIGH_stTrue_r0_0.75,164.54,7.48,0:15.01,8159708, 12 ,1145%
minikrakenV2_ani99_cLOW_stFalse_r7_0.35,148.49,6.73,0:13.53,8173592, 12 ,1147%
minikrakenV2_ani99_cLOW_stTrue_r9_0.55,163.44,7.41,0:20.35,8158004, 12 ,839%
minikrakenV2_ani97_cLOW_stTrue_r3_0.30,155.25,6.06,0:14.15,8209204, 12 ,1139%
minikrakenV2_MGRG_nanopore_b7.pass.2d_0.75,0.24,0.50,0:00.60,3443604, 12 ,126%
minikrakenV2_MGRG_nanopore_b8.fail.2d_0.65,0.74,1.31,0:00.86,7742328, 12 ,237%
minikrakenV2_ani100_cHIGH_stTrue_r4_0.20,159.60,6.35,0:14.50,8313992, 12 ,1143%
minikrakenV2_ani95_cLOW_stFalse_r2_0.20,154.24,6.33,0:14.05,8249276, 12 ,1142%
minikrakenV2_ani100_cLOW_stFalse_r3_0.60,151.87,6.86,0:13.86,8151852, 12 ,1144%
minikrakenV2_ani97_cHIGH_stTrue_r8_0.65,162.31,6.81,0:14.79,8166024, 12 ,1143%
minikrakenV2_BioPool_0.30,8.60,1.79,0:01.48,8127472, 12 ,700%
minikrakenV2_RH_S005__insert_270_0.80,1054.80,20.94,1:31.95,8137816, 12 ,1169%
minikrakenV2_ani95_cLOW_stTrue_r1_0.20,159.09,6.75,0:14.44,8263696, 12 ,1148%
minikrakenV2_ani97_cHIGH_stFalse_r3_0.50,154.99,6.41,0:14.07,8159416, 12 ,1146%
minikrakenV2_UnAmbiguouslyMapped_ds.7_0.25,41.61,3.82,0:04.50,8247308, 12 ,1008%
minikrakenV2_MGRG_nanopore_b9.fail.2d_0.25,0.13,0.10,0:00.14,823464, 12 ,164%
minikrakenV2_ani99_cLOW_stFalse_r8_0.35,155.65,6.93,0:14.22,8173268, 12 ,1143%
minikrakenV2_ani99_cLOW_stTrue_r6_0.55,156.70,6.55,0:14.22,8149524, 12 ,1148%
minikrakenV2_ani100_cLOW_stTrue_r0_0.75,165.36,6.60,0:15.00,8152420, 12 ,1146%
minikrakenV2_Huttenhower_HC1_1.00,6.87,1.80,0:01.40,8161876, 12 ,615%
minikrakenV2_ani97_cHIGH_stTrue_r7_0.65,163.83,7.10,0:14.98,8158832, 12 ,1140%
minikrakenV2_ani100_cHIGH_stFalse_r0_0.35,153.27,6.75,0:14.11,8163752, 12 ,1133%
minikrakenV2_ani97_cLOW_stFalse_r0_0.25,161.26,7.18,0:14.69,8241796, 12 ,1145%
minikrakenV2_ani97_cLOW_stFalse_r2_1.00,155.35,7.35,0:14.23,8152872, 12 ,1142%
minikrakenV2_NA12878_NegControl_SL126487_0_0.70,368.79,14.11,0:32.72,8159672, 12 ,1170%
minikrakenV2_UnAmbiguouslyMapped_ds.hous2_0.40,4.02,1.41,0:00.97,8107704, 12 ,558%
minikrakenV2_ani95_cLOW_stTrue_r5_0.35,148.22,5.18,0:13.35,8167768, 12 ,1148%
minikrakenV2_ani97_cHIGH_stFalse_r7_0.45,158.06,7.24,0:14.49,8167452, 12 ,1140%
minikrakenV2_JGI_SRR033547_0.35,0.12,0.00,0:00.05,50888, 12 ,238%
minikrakenV2_ABRF_MGRG_Normal_0.60,33.78,2.81,0:03.71,8131024, 12 ,984%
minikrakenV2_ani99_cHIGH_stFalse_r5_0.55,159.23,7.47,0:14.72,8163264, 12 ,1131%
minikrakenV2_ani99_cHIGH_stTrue_r4_0.60,163.24,7.16,0:24.74,8159508, 12 ,688%
minikrakenV2_ani97_cLOW_stTrue_r5_1.00,166.90,7.09,0:15.17,8154692, 12 ,1146%
minikrakenV2_ani99_cLOW_stFalse_r3_0.20,157.28,6.77,0:18.53,8282668, 12 ,884%
minikrakenV2_ani97_cLOW_stTrue_r7_0.25,160.81,6.19,0:14.57,8230280, 12 ,1146%
minikrakenV2_UnAmbiguouslyMapped_ds.soil_0.30,19.76,2.32,0:02.49,8166524, 12 ,885%
minikrakenV2_UnAmbiguouslyMapped_ds.frankengenome.mix_0.25,47.35,3.27,0:04.86,8120848, 12 ,1039%
minikrakenV2_UnAmbiguouslyMapped_ds.cityparks_0.85,9.59,1.62,0:01.50,8134956, 12 ,746%
minikrakenV2_ani100_cHIGH_stTrue_r0_0.35,172.67,5.99,0:41.02,8181892, 12 ,435%
minikrakenV2_ani95_cLOW_stFalse_r6_0.35,162.20,7.15,0:14.95,8163240, 12 ,1132%
minikrakenV2_ani100_cLOW_stFalse_r7_0.75,148.25,5.95,0:13.49,8154100, 12 ,1142%
minikrakenV2_RM1_S002__insert_5000_0.00,362.95,11.68,0:41.14,8413416, 12 ,910%
minikrakenV2_ani100_cHIGH_stFalse_r4_0.20,161.69,7.95,0:15.01,8268496, 12 ,1130%
minikrakenV2_ani97_cHIGH_stTrue_r3_0.70,158.19,6.35,0:14.45,8157760, 12 ,1138%
minikrakenV2_ani97_cLOW_stFalse_r4_0.30,165.62,6.61,0:15.07,8218052, 12 ,1142%
minikrakenV2_MGRG_nanopore_b9.pass.2d_1.00,0.05,0.00,0:00.03,18460, 12 ,175%
minikrakenV2_BMI_bmi_reads_0.90,40.64,2.99,0:04.36,8170200, 12 ,999%
minikrakenV2_JGI_SRR033548_0.35,0.53,1.15,0:00.76,6857508, 12 ,220%
minikrakenV2_Huttenhower_LC4_0.20,1.95,1.56,0:00.94,8016736, 12 ,370%
minikrakenV2_ani97_cHIGH_stFalse_r8_0.45,153.99,6.45,0:14.02,8161996, 12 ,1143%
minikrakenV2_ani97_cLOW_stTrue_r8_0.25,165.12,6.23,0:15.05,8245676, 12 ,1138%
minikrakenV2_ani99_cLOW_stTrue_r2_0.40,160.07,6.96,0:14.55,8157264, 12 ,1147%
minikrakenV2_ani100_cLOW_stTrue_r4_0.60,167.66,6.75,0:15.30,8159876, 12 ,1139%
minikrakenV2_ani100_cLOW_stFalse_r8_0.75,155.13,7.27,0:16.89,8159016, 12 ,961%
minikrakenV2_ani95_cLOW_stFalse_r9_0.35,152.49,6.50,0:13.94,8170168, 12 ,1140%
minikrakenV2_RH_S003__insert_270_0.40,1031.00,22.89,1:30.46,8157276, 12 ,1165%
minikrakenV2_Mavromatis_simMC_0.65,9.80,1.78,0:01.68,8131988, 12 ,687%
minikrakenV2_Carma_eval_carma_0.85,0.64,1.25,0:01.00,7636216, 12 ,188%
minikrakenV2_ani100_cHIGH_stTrue_r9_0.10,168.57,7.37,0:15.41,8474544, 12 ,1141%
minikrakenV2_ABRF_MGRG_Half_0.65,39.09,3.16,0:04.16,8097248, 12 ,1014%
minikrakenV2_ani97_cLOW_stFalse_r5_0.95,164.24,7.02,0:15.00,8158616, 12 ,1141%
minikrakenV2_ani100_cHIGH_stFalse_r5_0.85,155.70,6.46,0:21.62,8163120, 12 ,749%
minikrakenV2_Huttenhower_HC1_0.15,7.10,1.69,0:01.42,8177136, 12 ,618%
minikrakenV2_Huttenhower_LC5_0.85,1.86,1.52,0:00.91,8006524, 12 ,370%
minikrakenV2_ani99_cLOW_stTrue_r4_0.65,167.73,7.29,0:15.29,8156048, 12 ,1144%
minikrakenV2_JGI_SRR033549_0.90,11.12,1.92,0:01.70,8106900, 12 ,764%
minikrakenV2_ani100_cLOW_stTrue_r2_0.45,158.62,6.68,0:14.39,8161716, 12 ,1148%
minikrakenV2_Huttenhower_LC2_0.05,1.95,1.54,0:00.93,8033260, 12 ,374%
minikrakenV2_RM2_S002__insert_270_0.50,962.14,20.28,1:22.65,8157172, 12 ,1188%
minikrakenV2_ani97_cLOW_stTrue_r9_0.80,160.82,7.58,0:14.71,8160692, 12 ,1144%
minikrakenV2_ABRF_MGRG_5ng_0.50,35.47,2.66,0:03.82,8046616, 12 ,997%
minikrakenV2_ani100_cHIGH_stFalse_r2_0.05,150.83,6.52,0:25.21,8330328, 12 ,624%
minikrakenV2_ani97_cHIGH_stTrue_r5_0.55,160.74,6.36,0:14.56,8162160, 12 ,1147%
minikrakenV2_ani97_cLOW_stFalse_r2_0.15,157.50,8.40,0:14.59,8347820, 12 ,1136%
minikrakenV2_ani95_cLOW_stFalse_r8_0.90,160.96,5.92,0:14.49,8150148, 12 ,1151%
minikrakenV2_MGRG_nanopore_b4.fail.2d_0.85,0.22,0.66,0:00.72,4287072, 12 ,121%
minikrakenV2_RH_S004__insert_270_0.10,1013.97,20.74,1:27.07,8309600, 12 ,1188%
minikrakenV2_RM2_S001__insert_270_0.30,1040.91,21.26,1:29.30,8177328, 12 ,1189%
minikrakenV2_ani100_cHIGH_stTrue_r6_0.10,169.71,8.05,0:15.65,8479160, 12 ,1135%
minikrakenV2_ani95_cLOW_stFalse_r0_0.10,151.40,6.13,0:13.76,8361692, 12 ,1144%
minikrakenV2_ani100_cLOW_stFalse_r1_0.50,142.26,6.35,0:13.04,8153140, 12 ,1139%
minikrakenV2_ani99_cHIGH_stFalse_r3_0.70,158.91,5.89,0:14.60,8159540, 12 ,1128%
minikrakenV2_ani99_cHIGH_stTrue_r2_0.45,166.57,7.31,0:15.19,8158112, 12 ,1144%
minikrakenV2_ani99_cLOW_stFalse_r5_0.05,159.79,7.24,0:23.46,8456996, 12 ,711%
minikrakenV2_NegControl_MH2_0.30,7.02,1.64,0:01.30,8100460, 12 ,663%
minikrakenV2_ani95_cLOW_stTrue_r4_0.90,152.83,6.27,0:13.95,8157692, 12 ,1139%
minikrakenV2_ani97_cLOW_stTrue_r1_0.00,171.47,10.47,0:40.88,8466740, 12 ,445%
minikrakenV2_ani97_cLOW_stTrue_r6_0.80,161.82,7.61,0:14.91,8158268, 12 ,1135%
minikrakenV2_ani95_cLOW_stTrue_r3_0.10,163.63,7.43,0:15.07,8396608, 12 ,1134%
minikrakenV2_ani97_cHIGH_stFalse_r1_0.60,160.73,7.06,0:14.70,8158896, 12 ,1141%
minikrakenV2_ani99_cLOW_stFalse_r2_0.85,159.91,6.97,0:14.67,8148908, 12 ,1137%
minikrakenV2_Mavromatis_simLC_0.10,8.01,1.67,0:01.42,8131984, 12 ,681%
minikrakenV2_ani95_cLOW_stFalse_r7_0.90,165.28,7.72,0:15.23,8148156, 12 ,1135%
minikrakenV2_ani100_cHIGH_stTrue_r1_0.90,160.62,6.44,0:14.62,8161928, 12 ,1142%
minikrakenV2_RM1_S001__insert_5000_0.55,350.76,8.69,0:30.67,8141000, 12 ,1172%
minikrakenV2_Huttenhower_LC6_0.10,1.97,1.41,0:00.91,8043332, 12 ,372%
minikrakenV2_ani99_cLOW_stFalse_r9_0.90,160.23,7.01,0:14.63,8148688, 12 ,1142%
minikrakenV2_ani95_cLOW_stTrue_r8_0.05,158.99,7.10,0:14.57,8448464, 12 ,1139%
minikrakenV2_Huttenhower_HC2_0.80,6.46,1.39,0:01.17,8162648, 12 ,666%
minikrakenV2_MGRG_nanopore_b9.pass.2d_0.15,0.06,0.00,0:00.03,18356, 12 ,186%
minikrakenV2_ani97_cHIGH_stTrue_r1_0.40,161.09,6.81,0:14.69,8159096, 12 ,1142%
minikrakenV2_ani100_cHIGH_stFalse_r6_0.10,157.65,7.80,0:14.68,8291928, 12 ,1127%
minikrakenV2_ani97_cLOW_stFalse_r6_0.00,170.36,10.46,0:37.76,8405576, 12 ,478%
minikrakenV2_ani97_cLOW_stFalse_r1_0.80,162.98,6.82,0:14.86,8150964, 12 ,1142%
minikrakenV2_ani100_cHIGH_stFalse_r1_0.90,154.75,6.51,0:14.19,8161916, 12 ,1136%
minikrakenV2_Huttenhower_LC1_0.90,1.87,1.48,0:00.89,8032016, 12 ,375%
minikrakenV2_ZymoMock_0.00,149.97,9.55,0:23.49,8417660, 12 ,678%
minikrakenV2_ani99_cLOW_stTrue_r0_0.70,162.29,7.09,0:14.77,8154956, 12 ,1146%
minikrakenV2_ani99_cHIGH_stTrue_r9_0.50,164.64,6.87,0:14.97,8163656, 12 ,1145%
minikrakenV2_ani100_cLOW_stTrue_r6_0.50,155.58,5.92,0:14.15,8153096, 12 ,1140%
minikrakenV2_ani99_cHIGH_stFalse_r8_0.65,159.69,6.00,0:14.44,8160292, 12 ,1146%
minikrakenV2_ani97_cLOW_stTrue_r2_0.95,164.72,7.08,0:15.07,8158892, 12 ,1139%
minikrakenV2_ani95_cLOW_stTrue_r7_0.05,163.81,7.78,0:15.07,8485664, 12 ,1138%
minikrakenV2_MGRG_nanopore_b7.fail.2d_0.45,0.94,1.34,0:00.77,7893832, 12 ,294%
minikrakenV2_ani97_cHIGH_stFalse_r5_0.75,162.25,6.18,0:14.85,8161288, 12 ,1134%
minikrakenV2_ani99_cLOW_stFalse_r6_0.90,160.23,7.96,0:14.90,8159384, 12 ,1128%
minikrakenV2_MGRG_nanopore_b1.fail.2d_0.60,0.19,0.30,0:00.37,2057712, 12 ,133%
minikrakenV2_MGRG_nanopore_R6_2d_pass_0.40,5.95,1.70,0:01.24,8090028, 12 ,613%
minikrakenV2_ani95_cLOW_stFalse_r3_0.85,158.18,6.96,0:14.48,8156840, 12 ,1140%
minikrakenV2_ani100_cHIGH_stTrue_r5_0.85,164.38,6.71,0:14.90,8162516, 12 ,1148%
minikrakenV2_MGRG_nanopore_b8.pass.2d_0.55,0.14,0.05,0:00.10,527596, 12 ,190%
minikrakenV2_UnAmbiguouslyMapped_ds.gut_0.05,3.96,1.66,0:01.04,8123524, 12 ,541%
minikrakenV2_ani97_cLOW_stFalse_r9_0.00,165.30,9.97,0:40.59,8469656, 12 ,431%
minikrakenV2_ani100_cHIGH_stFalse_r9_0.10,151.63,6.81,0:13.93,8301904, 12 ,1137%
minikrakenV2_ani100_cHIGH_stTrue_r2_0.05,166.85,8.06,0:15.38,8451392, 12 ,1136%
minikrakenV2_ani95_cLOW_stFalse_r4_0.05,147.47,6.30,0:13.58,8345408, 12 ,1132%
minikrakenV2_ani100_cLOW_stFalse_r5_0.45,154.28,5.96,0:13.96,8160824, 12 ,1147%
minikrakenV2_ani99_cHIGH_stFalse_r7_0.65,160.50,6.95,0:14.61,8161160, 12 ,1145%
minikrakenV2_ani100_cLOW_stTrue_r9_0.50,166.01,7.91,0:15.26,8167692, 12 ,1139%
minikrakenV2_ani99_cHIGH_stTrue_r6_0.50,159.49,7.31,0:24.34,8162192, 12 ,685%
minikrakenV2_ani99_cLOW_stFalse_r1_0.10,154.06,6.34,0:14.18,8419904, 12 ,1130%
minikrakenV2_ani95_cLOW_stTrue_r0_0.85,160.46,6.60,0:14.59,8167896, 12 ,1144%
minikrakenV2_ani97_cLOW_stTrue_r5_0.15,163.71,6.99,0:14.98,8409860, 12 ,1139%
minikrakenV2_ani100_cHIGH_stFalse_r2_0.30,151.98,6.49,0:20.31,8189584, 12 ,780%
minikrakenV2_ani97_cHIGH_stTrue_r5_0.60,160.48,6.31,0:14.65,8157304, 12 ,1137%
minikrakenV2_ani97_cLOW_stFalse_r2_0.20,155.34,7.04,0:14.18,8262404, 12 ,1145%
minikrakenV2_RM2_S002__insert_270_0.65,994.20,23.17,1:52.40,8139012, 12 ,905%
minikrakenV2_Huttenhower_LC2_0.30,1.95,1.55,0:00.95,8027944, 12 ,366%
minikrakenV2_ABRF_MGRG_5ng_0.65,35.82,3.37,0:03.92,8047156, 12 ,999%
minikrakenV2_Huttenhower_HC1_0.20,7.04,1.78,0:01.42,8158792, 12 ,618%
minikrakenV2_ani99_cLOW_stTrue_r4_0.50,162.94,7.39,0:14.86,8157148, 12 ,1145%
minikrakenV2_ani100_cLOW_stTrue_r2_0.70,162.25,7.24,0:16.43,8154032, 12 ,1031%
minikrakenV2_Mavromatis_simMC_0.50,9.54,1.69,0:01.61,8119208, 12 ,694%
minikrakenV2_ABRF_MGRG_Half_0.50,39.67,3.03,0:04.19,8101324, 12 ,1018%
minikrakenV2_ani100_cHIGH_stTrue_r9_0.25,166.15,6.85,0:15.06,8280416, 12 ,1148%
minikrakenV2_ani97_cHIGH_stFalse_r1_0.55,159.35,6.35,0:15.97,8164024, 12 ,1037%
minikrakenV2_ani95_cLOW_stTrue_r3_0.25,163.23,7.32,0:15.07,8234848, 12 ,1131%
minikrakenV2_ani95_cLOW_stTrue_r1_1.00,162.05,7.52,0:17.53,8161140, 12 ,967%
minikrakenV2_Mavromatis_simLC_0.25,8.06,1.55,0:01.40,8130940, 12 ,683%
minikrakenV2_ani99_cHIGH_stTrue_r2_0.70,161.29,6.93,0:37.05,8155208, 12 ,454%
minikrakenV2_ani99_cHIGH_stFalse_r3_0.45,159.76,6.37,0:14.55,8172744, 12 ,1141%
minikrakenV2_ani99_cLOW_stFalse_r5_0.30,156.91,6.55,0:14.31,8224796, 12 ,1142%
minikrakenV2_NegControl_MH2_0.05,7.03,1.75,0:01.31,8107128, 12 ,668%
minikrakenV2_ani97_cLOW_stTrue_r1_0.35,159.66,6.82,0:14.57,8172264, 12 ,1142%
minikrakenV2_RH_S004__insert_270_0.25,1021.72,21.16,1:27.74,8175792, 12 ,1188%
minikrakenV2_RM2_S001__insert_270_0.05,1057.44,22.82,1:38.76,8747456, 12 ,1093%
minikrakenV2_ani100_cHIGH_stTrue_r4_1.00,161.24,7.28,0:14.83,8165568, 12 ,1135%
minikrakenV2_ani95_cLOW_stFalse_r2_1.00,153.60,6.77,0:14.07,8153708, 12 ,1139%
minikrakenV2_ani95_cLOW_stFalse_r0_0.25,155.19,7.43,0:14.28,8214136, 12 ,1138%
minikrakenV2_ani100_cHIGH_stTrue_r6_0.25,168.98,7.49,0:15.61,8275208, 12 ,1130%
minikrakenV2_ani100_cLOW_stFalse_r1_0.65,145.21,6.38,0:13.31,8156948, 12 ,1138%
minikrakenV2_ani99_cLOW_stTrue_r0_0.45,155.44,6.46,0:14.15,8155128, 12 ,1143%
minikrakenV2_ZymoMock_0.35,141.57,8.08,0:13.34,8200292, 12 ,1121%
minikrakenV2_ani99_cHIGH_stFalse_r8_0.50,160.41,6.67,0:14.65,8167024, 12 ,1140%
minikrakenV2_ani99_cHIGH_stTrue_r9_0.65,160.23,6.63,0:14.54,8160412, 12 ,1147%
minikrakenV2_ani100_cLOW_stTrue_r6_0.65,156.92,6.11,0:14.24,8152724, 12 ,1144%
minikrakenV2_ani97_cHIGH_stTrue_r1_0.75,163.70,6.79,0:14.85,8161984, 12 ,1147%
minikrakenV2_ani100_cHIGH_stFalse_r6_0.25,151.48,7.10,0:14.00,8201876, 12 ,1132%
minikrakenV2_ani97_cLOW_stFalse_r6_0.35,150.27,6.48,0:13.77,8162172, 12 ,1137%
minikrakenV2_ani100_cHIGH_stFalse_r4_1.00,158.42,6.90,0:20.20,8160668, 12 ,818%
minikrakenV2_RM1_S001__insert_5000_0.60,348.28,8.28,0:30.40,8139416, 12 ,1172%
minikrakenV2_Huttenhower_LC6_0.25,2.03,1.51,0:00.99,8038460, 12 ,357%
minikrakenV2_ani95_cLOW_stTrue_r8_0.30,160.17,7.61,0:14.74,8202300, 12 ,1138%
minikrakenV2_Huttenhower_LC4_1.00,1.80,1.59,0:00.90,8053544, 12 ,376%
minikrakenV2_MGRG_nanopore_b9.pass.2d_0.20,0.05,0.00,0:00.03,18384, 12 ,179%
minikrakenV2_ani100_cLOW_stTrue_r9_0.65,164.98,6.87,0:15.10,8161488, 12 ,1137%
minikrakenV2_ani99_cHIGH_stTrue_r6_0.65,161.58,6.68,0:26.06,8162016, 12 ,645%
minikrakenV2_ani99_cHIGH_stFalse_r7_0.50,154.48,6.46,0:14.12,8161184, 12 ,1139%
minikrakenV2_ani99_cLOW_stFalse_r1_0.25,158.29,7.26,0:14.54,8258016, 12 ,1138%
minikrakenV2_RL_S001__insert_270_0.80,1009.64,20.20,1:27.57,8130240, 12 ,1175%
minikrakenV2_ani99_cLOW_stFalse_r3_1.00,158.84,6.79,0:14.47,8153060, 12 ,1144%
minikrakenV2_ani97_cLOW_stTrue_r5_0.20,162.10,6.34,0:14.75,8291264, 12 ,1141%
minikrakenV2_ani95_cLOW_stFalse_r4_0.30,147.97,6.69,0:13.59,8192484, 12 ,1137%
minikrakenV2_ani100_cHIGH_stTrue_r2_0.30,166.53,7.77,0:15.26,8229428, 12 ,1142%
minikrakenV2_RH_S001__insert_270_0.85,1043.80,19.61,1:29.45,8135400, 12 ,1188%
minikrakenV2_ani100_cLOW_stFalse_r5_0.70,156.81,6.39,0:14.33,8151924, 12 ,1138%
minikrakenV2_MGRG_nanopore_R6_2d_pass_0.75,5.69,1.57,0:01.18,8084716, 12 ,611%
minikrakenV2_ani97_cLOW_stFalse_r9_0.35,158.62,6.88,0:14.48,8167184, 12 ,1143%
minikrakenV2_UnAmbiguouslyMapped_ds.gut_0.30,4.01,1.56,0:01.05,8100516, 12 ,530%
minikrakenV2_MGRG_nanopore_b8.pass.2d_0.60,0.12,0.06,0:00.09,529092, 12 ,197%
minikrakenV2_ani100_cHIGH_stFalse_r9_0.25,151.52,6.01,0:13.87,8225836, 12 ,1135%
minikrakenV2_MGRG_nanopore_b7.fail.2d_0.70,0.88,1.47,0:00.81,7893660, 12 ,290%
minikrakenV2_ani97_cHIGH_stFalse_r5_0.40,155.39,6.07,0:14.13,8167140, 12 ,1142%
minikrakenV2_ani95_cLOW_stTrue_r7_0.30,161.86,6.41,0:14.80,8189740, 12 ,1136%
minikrakenV2_NegControl_MH1_0.90,7.08,1.64,0:01.31,8081912, 12 ,662%
minikrakenV2_MGRG_nanopore_b1.fail.2d_0.55,0.23,0.31,0:00.40,2051004, 12 ,139%
minikrakenV2_ani97_cLOW_stTrue_r4_0.85,158.40,6.38,0:17.64,8154932, 12 ,934%
minikrakenV2_BioPool_0.05,8.61,1.81,0:01.49,8149892, 12 ,697%
minikrakenV2_Raiphy_eval_RAIphy_0.85,9.66,1.77,0:01.67,8154616, 12 ,684%
minikrakenV2_UnAmbiguouslyMapped_ds.7_0.10,41.49,3.39,0:04.43,8330560, 12 ,1011%
