File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
RefSeqV205_Complete_500GB_RH_S003__insert_270_0.45,1761.71,106.43,1:28.55,489277776, 24 ,2109%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r6_0.40,265.70,61.27,0:23.43,489148992, 24 ,1395%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r5_0.95,260.31,57.30,0:23.80,487901904, 24 ,1334%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r0_0.05,260.31,59.56,0:24.01,488506328, 24 ,1332%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r1_0.00,256.44,60.61,0:33.82,475040496, 24 ,937%
RefSeqV205_Complete_500GB_Carma_eval_carma_0.50,1.22,4.61,0:03.24,48195096, 24 ,179%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r9_0.70,278.94,60.25,0:24.13,489049332, 24 ,1405%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r9_0.25,273.33,61.42,0:24.99,489475828, 24 ,1339%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r3_0.20,269.85,63.37,0:24.26,489195792, 24 ,1373%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.7_0.65,61.55,49.70,0:13.71,470248876, 24 ,811%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r8_0.85,257.42,59.07,0:23.26,488494568, 24 ,1360%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r9_0.80,266.33,57.87,0:23.25,486350400, 24 ,1394%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r1_0.35,261.29,56.62,0:22.83,481531424, 24 ,1392%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r9_0.75,259.09,53.92,0:22.64,450270808, 24 ,1382%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r6_0.70,272.09,60.00,0:23.86,489054368, 24 ,1391%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r5_0.60,264.06,61.56,0:23.47,487973128, 24 ,1386%
RefSeqV205_Complete_500GB_MGRG_nanopore_b1.pass.2d_0.10,0.25,0.12,0:00.17,934968, 24 ,219%
RefSeqV205_Complete_500GB_MGRG_nanopore_b7.pass.2d_0.35,0.40,0.95,0:01.03,8121960, 24 ,130%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r9_0.40,275.27,59.77,0:23.77,489139888, 24 ,1409%
RefSeqV205_Complete_500GB_JGI_SRR033549_0.65,16.96,25.77,0:08.26,245620064, 24 ,517%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r1_0.65,255.08,55.47,0:24.14,453176936, 24 ,1286%
RefSeqV205_Complete_500GB_MGRG_nanopore_b8.fail.2d_0.25,1.19,5.39,0:02.75,53530692, 24 ,239%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r6_0.25,267.05,63.25,0:25.06,489577172, 24 ,1317%
RefSeqV205_Complete_500GB_Huttenhower_LC5_0.50,2.68,9.55,0:03.70,94859316, 24 ,330%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r4_1.00,270.94,61.40,0:25.25,489316152, 24 ,1316%
RefSeqV205_Complete_500GB_BioPool_0.50,12.69,22.58,0:06.29,192207040, 24 ,560%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r2_0.55,262.26,56.47,0:23.00,489053844, 24 ,1385%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r1_0.80,262.27,57.50,0:23.31,482414532, 24 ,1371%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r4_0.10,259.94,58.35,0:23.33,485484812, 24 ,1363%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r5_0.15,268.21,56.47,0:24.76,469258856, 24 ,1310%
RefSeqV205_Complete_500GB_NegControl_MH2_0.95,11.47,37.15,0:08.83,345575248, 24 ,550%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r7_0.35,264.39,55.62,0:22.89,489307196, 24 ,1398%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r7_1.00,270.17,59.82,0:24.71,489198500, 24 ,1335%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r5_0.25,260.84,57.25,0:22.88,489121856, 24 ,1389%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r7_0.75,246.52,47.65,0:21.21,377716224, 24 ,1386%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r2_0.60,266.91,56.48,0:23.36,471926704, 24 ,1383%
RefSeqV205_Complete_500GB_ABRF_MGRG_10ng_0.75,70.64,35.03,0:11.45,309478184, 24 ,922%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r5_0.20,263.42,61.26,0:23.59,489367608, 24 ,1376%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r2_0.95,272.58,59.62,0:24.57,481912200, 24 ,1351%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r3_0.90,258.73,59.02,0:22.55,486512000, 24 ,1408%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r6_0.00,253.34,60.40,0:33.89,480951496, 24 ,925%
RefSeqV205_Complete_500GB_RH_S004__insert_270_1.00,1852.28,105.56,1:37.30,489161588, 24 ,2011%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r1_0.75,253.21,56.95,0:23.33,476656192, 24 ,1329%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r2_0.65,277.92,63.18,0:25.54,489150568, 24 ,1335%
RefSeqV205_Complete_500GB_MGRG_nanopore_b3.pass.2d_0.90,0.19,0.02,0:00.04,81816, 24 ,463%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r5_0.70,262.86,58.76,0:23.61,483923748, 24 ,1362%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r8_0.35,256.48,59.72,0:23.41,488953936, 24 ,1350%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r2_0.30,275.43,60.69,0:23.94,489369928, 24 ,1403%
RefSeqV205_Complete_500GB_Huttenhower_LC1_0.45,2.90,9.75,0:03.86,97461228, 24 ,327%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r8_0.75,254.38,41.38,0:19.74,308034208, 24 ,1498%
RefSeqV205_Complete_500GB_MGRG_nanopore_b8.pass.2d_1.00,0.25,0.13,0:00.18,1028996, 24 ,207%
RefSeqV205_Complete_500GB_RH_S005__insert_270_0.85,1834.92,113.11,1:43.24,489443852, 24 ,1886%
RefSeqV205_Complete_500GB_ABRF_MGRG_1ng_0.20,57.37,28.65,0:09.60,273668448, 24 ,895%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r8_1.00,264.93,60.77,0:23.42,489018776, 24 ,1390%
RefSeqV205_Complete_500GB_Huttenhower_HC2_0.55,10.45,35.09,0:08.66,305716640, 24 ,525%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r9_0.00,252.29,59.94,0:45.89,486766888, 24 ,680%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r5_0.20,259.47,59.29,0:22.73,486640788, 24 ,1402%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r9_0.40,269.57,59.89,0:23.65,486456380, 24 ,1393%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r8_0.45,261.31,58.66,0:24.15,488786940, 24 ,1324%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126486_0_0.10,346.72,73.12,0:28.52,489720512, 24 ,1472%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r1_0.30,265.25,58.76,0:23.48,489403688, 24 ,1379%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r2_0.20,263.83,58.66,0:23.61,471141968, 24 ,1365%
RefSeqV205_Complete_500GB_RM1_S001__insert_5000_0.70,606.01,70.53,0:39.11,489279028, 24 ,1729%
RefSeqV205_Complete_500GB_Huttenhower_LC2_0.10,3.03,10.13,0:04.15,100721616, 24 ,317%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r4_1.00,258.75,55.05,0:23.31,458789328, 24 ,1346%
RefSeqV205_Complete_500GB_Mavromatis_simLC_0.05,12.63,33.62,0:08.62,325057692, 24 ,536%
RefSeqV205_Complete_500GB_ABRF_MGRG_5ng_0.65,53.12,28.47,0:09.72,274428512, 24 ,838%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r6_0.25,272.53,60.25,0:24.77,482794860, 24 ,1343%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r1_0.65,264.39,61.17,0:24.51,489321276, 24 ,1328%
RefSeqV205_Complete_500GB_HMP_even_illum_SRR172902_0.35,58.18,42.88,0:12.49,395347396, 24 ,808%
RefSeqV205_Complete_500GB_Huttenhower_HC1_0.00,10.70,35.67,0:08.88,306406632, 24 ,522%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.buccal_0.20,7.10,6.31,0:02.54,53237920, 24 ,528%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r9_0.70,259.04,59.24,0:22.81,489050024, 24 ,1394%
RefSeqV205_Complete_500GB_Huttenhower_LC5_0.90,2.95,9.38,0:03.67,94872148, 24 ,335%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r6_0.75,251.59,53.47,0:22.24,461534548, 24 ,1371%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r9_0.75,265.88,58.45,0:24.08,489116428, 24 ,1346%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r9_0.80,270.48,60.50,0:23.50,489024012, 24 ,1408%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r1_0.00,263.24,61.57,0:35.75,489388932, 24 ,908%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r7_0.45,260.65,56.40,0:23.00,486815888, 24 ,1378%
RefSeqV205_Complete_500GB_HMP_even_454_SRR072233_0.40,98.76,52.48,0:14.81,478050556, 24 ,1020%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r6_0.40,268.40,59.07,0:23.81,474776512, 24 ,1375%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r4_0.60,267.34,61.18,0:23.73,488893156, 24 ,1384%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r9_0.25,263.41,57.94,0:24.38,470528768, 24 ,1317%
RefSeqV205_Complete_500GB_RH_S002__insert_270_1.00,1913.85,111.94,2:30.46,489279964, 24 ,1346%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r6_0.70,258.52,57.33,0:22.48,488867344, 24 ,1404%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r4_0.20,262.95,59.26,0:23.44,479710588, 24 ,1374%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r5_0.55,265.80,58.04,0:23.61,487716184, 24 ,1371%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r6_0.80,257.46,57.39,0:23.45,489076676, 24 ,1342%
RefSeqV205_Complete_500GB_RH_S003__insert_270_0.85,1779.21,101.22,1:28.64,489149836, 24 ,2121%
RefSeqV205_Complete_500GB_Carma_eval_carma_0.90,1.12,4.83,0:03.32,48201212, 24 ,179%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r1_0.35,256.56,59.46,0:23.79,478777024, 24 ,1327%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r6_0.75,261.83,58.07,0:23.38,489056088, 24 ,1367%
RefSeqV205_Complete_500GB_Mavromatis_simMC_0.70,15.36,37.73,0:09.54,354716472, 24 ,556%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r9_0.75,263.87,59.87,0:23.62,484432484, 24 ,1370%
RefSeqV205_Complete_500GB_ABRF_MGRG_Half_0.00,57.56,27.57,0:09.43,240840172, 24 ,902%
RefSeqV205_Complete_500GB_Huttenhower_LC1_0.85,2.82,9.76,0:03.80,97518500, 24 ,331%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r2_0.60,256.62,58.81,0:25.61,464694384, 24 ,1231%
RefSeqV205_Complete_500GB_MGRG_nanopore_b3.pass.2d_0.50,0.19,0.02,0:00.04,81816, 24 ,464%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r7_1.00,265.61,62.26,0:23.27,489010688, 24 ,1409%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r6_0.35,257.05,57.09,0:22.95,484532620, 24 ,1368%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r5_0.25,292.76,61.78,0:25.53,489475276, 24 ,1388%
RefSeqV205_Complete_500GB_Huttenhower_LC6_0.05,2.98,9.57,0:03.91,94566968, 24 ,320%
RefSeqV205_Complete_500GB_Huttenhower_HC2_0.95,11.19,34.02,0:08.72,305798224, 24 ,518%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r2_0.30,263.36,56.12,0:23.76,475625128, 24 ,1344%
RefSeqV205_Complete_500GB_RH_S005__insert_270_0.45,1834.98,115.64,1:40.59,489561528, 24 ,1939%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r5_0.70,263.05,58.17,0:23.04,489050980, 24 ,1394%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r2_0.65,257.08,56.34,0:22.99,488702808, 24 ,1362%
RefSeqV205_Complete_500GB_MGRG_nanopore_b4.pass.2d_0.35,0.19,0.01,0:00.03,40788, 24 ,544%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r0_0.35,252.77,53.20,0:22.50,478422816, 24 ,1359%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r1_0.40,266.64,61.44,0:23.33,482513768, 24 ,1406%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r2_0.95,273.15,59.28,0:23.60,489006676, 24 ,1408%
RefSeqV205_Complete_500GB_BioPool_0.90,12.78,21.91,0:06.21,192240460, 24 ,558%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r5_0.20,267.53,60.67,0:23.76,475801212, 24 ,1381%
RefSeqV205_Complete_500GB_NegControl_MH2_0.55,11.27,37.02,0:08.99,345548464, 24 ,537%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.frankengenome.mix_0.60,85.53,47.18,0:13.84,435742664, 24 ,958%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r2_0.60,258.36,60.34,0:24.05,489081004, 24 ,1325%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r9_0.35,262.89,58.58,0:22.81,487997348, 24 ,1409%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r8_1.00,256.92,56.17,0:22.91,489019456, 24 ,1366%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r5_0.15,274.87,56.77,0:23.38,489340604, 24 ,1418%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r3_0.50,259.63,57.10,0:22.98,486627372, 24 ,1378%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r2_0.55,274.85,58.65,0:24.14,481924812, 24 ,1381%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r0_0.75,258.27,56.79,0:22.55,489040320, 24 ,1397%
RefSeqV205_Complete_500GB_MGRG_nanopore_R6_2d_fail_0.75,2.05,10.37,0:03.73,106536504, 24 ,333%
RefSeqV205_Complete_500GB_RH_S002__insert_270_0.15,1820.67,103.22,2:02.05,490766632, 24 ,1576%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r6_0.50,260.36,63.87,0:24.39,487655444, 24 ,1328%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r1_0.90,258.67,56.11,0:22.45,468868564, 24 ,1401%
RefSeqV205_Complete_500GB_MGRG_nanopore_b4.fail.2d_0.05,0.50,1.34,0:01.55,11227220, 24 ,119%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r4_0.85,255.00,55.28,0:22.76,485602848, 24 ,1363%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r3_0.30,265.30,59.73,0:22.71,489388064, 24 ,1430%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r5_0.75,259.08,58.66,0:23.79,488694756, 24 ,1335%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r4_0.70,270.29,56.46,0:23.08,485120548, 24 ,1415%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r7_0.65,257.11,59.15,0:24.26,483321096, 24 ,1303%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.hous1_0.25,8.66,20.05,0:05.82,177994292, 24 ,492%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r8_0.90,256.62,58.35,0:22.58,486280876, 24 ,1394%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r3_0.05,256.59,55.01,0:23.23,478757692, 24 ,1341%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r4_0.45,257.80,59.64,0:23.81,489251196, 24 ,1333%
RefSeqV205_Complete_500GB_RM1_S002__insert_5000_0.25,591.49,64.76,0:36.98,489501632, 24 ,1774%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r4_0.40,274.98,61.28,0:23.92,489076176, 24 ,1405%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r6_0.10,272.80,60.00,0:23.86,472389400, 24 ,1394%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.cityparks_0.95,14.70,31.84,0:08.20,298428748, 24 ,566%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r4_0.15,260.70,57.08,0:23.40,459200780, 24 ,1358%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r9_0.50,268.25,60.30,0:23.54,489031380, 24 ,1395%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r3_0.55,259.78,60.66,0:23.79,489196500, 24 ,1346%
RefSeqV205_Complete_500GB_MGRG_nanopore_b3.fail.2d_0.60,0.24,0.07,0:00.11,567760, 24 ,273%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.gut_0.50,5.59,11.49,0:03.70,99713724, 24 ,460%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r0_0.10,260.85,60.30,0:23.35,487790148, 24 ,1375%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r3_0.00,264.03,57.20,0:23.78,489022948, 24 ,1350%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r4_0.45,262.80,56.67,0:23.30,484633812, 24 ,1370%
RefSeqV205_Complete_500GB_RH_S001__insert_270_0.75,1758.90,102.95,1:28.30,489153860, 24 ,2108%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r7_0.90,262.03,59.72,0:23.75,483794732, 24 ,1354%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r4_0.80,262.10,56.72,0:23.31,489019960, 24 ,1367%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r8_0.65,247.88,57.32,0:22.80,484592320, 24 ,1338%
RefSeqV205_Complete_500GB_RL_S001__insert_270_0.70,1747.81,95.88,1:28.72,489161448, 24 ,2078%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r3_0.95,261.07,56.90,0:23.07,478845548, 24 ,1377%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r9_0.10,265.09,59.78,0:24.81,484015432, 24 ,1309%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r3_0.70,253.47,59.91,0:25.87,482677876, 24 ,1211%
RefSeqV205_Complete_500GB_ZymoMock_0.80,207.51,46.09,0:18.46,347731208, 24 ,1373%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r7_0.10,263.32,60.26,0:23.69,470363208, 24 ,1365%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r0_0.50,253.40,54.57,0:22.32,489002500, 24 ,1379%
RefSeqV205_Complete_500GB_NegControl_LM_0.85,11.02,38.35,0:08.97,345393604, 24 ,550%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r0_0.55,259.81,60.05,0:26.14,488671472, 24 ,1223%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r2_0.05,267.61,62.78,0:27.37,470777340, 24 ,1206%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r8_0.80,251.06,53.19,0:22.19,469439864, 24 ,1370%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126488_0_0.00,208.24,60.54,0:43.97,489444476, 24 ,611%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r8_0.40,264.23,60.92,0:23.13,489161008, 24 ,1405%
RefSeqV205_Complete_500GB_RM2_S001__insert_270_0.50,1842.87,112.57,1:40.10,489635440, 24 ,1953%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r2_0.45,254.49,58.61,0:23.22,485749672, 24 ,1348%
RefSeqV205_Complete_500GB_JGI_SRR033547_0.00,0.22,0.02,0:00.08,97400, 24 ,301%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r5_0.85,265.40,58.19,0:24.80,478248144, 24 ,1304%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r5_1.00,263.45,61.32,0:23.80,489197812, 24 ,1364%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r0_0.90,256.58,54.36,0:21.61,444835688, 24 ,1438%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r8_0.15,275.05,58.93,0:24.69,489677004, 24 ,1352%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r7_0.25,277.21,62.21,0:25.04,489528860, 24 ,1355%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r1_0.60,263.99,57.83,0:23.55,486294656, 24 ,1366%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r0_0.65,258.79,55.94,0:22.85,469448160, 24 ,1377%
RefSeqV205_Complete_500GB_MGRG_nanopore_b9.pass.2d_0.95,0.21,0.02,0:00.05,35240, 24 ,456%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r0_0.50,261.68,56.52,0:22.02,474482292, 24 ,1444%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r8_0.10,249.05,56.21,0:28.12,479918524, 24 ,1085%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r0_0.95,256.06,54.63,0:22.82,488989672, 24 ,1361%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r3_0.85,258.92,57.77,0:24.15,488409144, 24 ,1310%
RefSeqV205_Complete_500GB_RM2_S002__insert_270_0.30,1864.08,104.39,1:37.64,489838236, 24 ,2015%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r7_0.80,254.16,55.97,0:22.93,476742048, 24 ,1352%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.soil_0.30,31.39,42.28,0:11.16,398278880, 24 ,660%
RefSeqV205_Complete_500GB_Raiphy_eval_RAIphy_0.70,15.38,28.24,0:07.81,276005496, 24 ,558%
RefSeqV205_Complete_500GB_Huttenhower_LC4_0.35,3.10,8.69,0:03.45,89372792, 24 ,341%
RefSeqV205_Complete_500GB_ABRF_MGRG_Normal_0.75,50.46,23.76,0:08.43,223981316, 24 ,879%
RefSeqV205_Complete_500GB_JGI_SRR033548_0.00,1.03,3.15,0:01.96,28693052, 24 ,213%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r0_0.00,245.14,58.21,0:41.32,480765924, 24 ,734%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r7_0.40,267.12,61.42,0:23.13,489153324, 24 ,1420%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.nycsm_0.05,6.05,11.39,0:03.94,107958672, 24 ,442%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r8_0.25,277.49,61.65,0:25.81,489586936, 24 ,1313%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r7_0.15,265.56,56.51,0:23.54,489555304, 24 ,1367%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r4_0.05,259.08,57.67,0:23.60,482506976, 24 ,1341%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.frankengenome_0.60,11.05,27.20,0:07.23,256979780, 24 ,528%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r9_0.35,272.16,60.87,0:24.82,486701396, 24 ,1341%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r8_0.30,263.38,59.75,0:24.38,488836384, 24 ,1325%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126486_0_0.65,410.30,70.17,0:34.02,489073604, 24 ,1411%
RefSeqV205_Complete_500GB_MGRG_nanopore_b3.fail.2d_1.00,0.24,0.07,0:00.12,568356, 24 ,267%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r2_0.55,257.47,58.46,0:23.35,471103092, 24 ,1352%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r1_0.45,282.37,64.24,0:26.08,489424048, 24 ,1328%
RefSeqV205_Complete_500GB_RM1_S001__insert_5000_0.05,608.89,67.23,0:39.42,489903464, 24 ,1715%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r1_0.80,265.29,56.60,0:23.05,481191040, 24 ,1396%
RefSeqV205_Complete_500GB_Huttenhower_LC2_0.65,2.81,9.91,0:03.91,100739120, 24 ,325%
RefSeqV205_Complete_500GB_Mavromatis_simLC_0.70,13.08,34.07,0:09.02,325183056, 24 ,522%
RefSeqV205_Complete_500GB_ABRF_MGRG_5ng_0.10,52.31,29.71,0:09.57,274850616, 24 ,856%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r6_0.50,263.70,57.55,0:23.15,482386060, 24 ,1387%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r1_0.10,266.91,63.16,0:23.55,489398204, 24 ,1401%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r6_0.90,264.79,60.46,0:22.79,489058364, 24 ,1426%
RefSeqV205_Complete_500GB_MGRG_nanopore_b8.fail.2d_0.90,1.13,6.20,0:03.54,53528832, 24 ,206%
RefSeqV205_Complete_500GB_HMP_even_illum_SRR172902_0.40,59.27,43.71,0:12.99,395211396, 24 ,792%
RefSeqV205_Complete_500GB_Huttenhower_HC1_0.75,10.97,33.44,0:08.53,306495512, 24 ,520%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.buccal_0.55,6.45,6.71,0:02.55,53160952, 24 ,516%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r9_0.05,266.69,56.81,0:23.41,489436260, 24 ,1381%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r9_0.00,264.11,64.37,0:35.50,489381452, 24 ,925%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r6_0.00,243.98,57.02,0:35.81,461794224, 24 ,840%
RefSeqV205_Complete_500GB_MGRG_nanopore_b7.pass.2d_0.80,0.46,0.90,0:01.05,8119184, 24 ,129%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r1_0.80,266.36,60.93,0:23.42,489042040, 24 ,1397%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r1_0.75,257.63,55.35,0:22.74,488985036, 24 ,1376%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r7_0.30,261.40,57.77,0:22.83,486964772, 24 ,1397%
RefSeqV205_Complete_500GB_HMP_even_454_SRR072233_0.35,97.09,49.11,0:15.05,478579592, 24 ,971%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r6_0.35,260.21,55.14,0:22.94,475048864, 24 ,1374%
