Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,Mean F1 score,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance raw,Weighted unifrac distance relative abundance,Unweighted unifrac distance raw,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.10,0.98677613,0.725003641,0.260027039,0.715416287,0.653454134,0.720178057,0.372018053,0.546098055,7783202,186.9765109,23.54560551,51.76290846,329.9,0.67535872,0.248587571,0.279821943,0.278161414,0.984691252,7.44766443,3293,2264.764151,0.123748393,0.670013448,0.029437643
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.15,0.983423698,0.727475135,0.368690096,0.715416287,0.653454134,0.72139532,0.471405229,0.596400275,7736268,177.6478309,23.54560551,53.71000535,329.9,0.581316726,0.248587571,0.27860468,0.276765827,0.984586983,7.416978469,2479,1576.684211,0.124163277,0.69892721,0.041457012
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.20,0.98165341,0.728787044,0.458664547,0.715416287,0.653454134,0.722039771,0.539000467,0.630520119,7711484,171.1791708,23.54560551,54.8491479,329.9,0.512230514,0.248587571,0.277960229,0.276060193,0.984531483,7.400762454,2081,1263.1,0.124383871,0.718735814,0.051389059
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.25,0.980347123,0.729758134,0.531307551,0.715416287,0.653454134,0.722516046,0.586084307,0.654300177,7693196,165.3100211,23.54560551,55.36490165,343.4,0.461556064,0.248587571,0.277483954,0.275542364,0.984490349,7.388966966,1854,1087.8,0.124547595,0.732682931,0.059370151
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.30,0.979403337,0.730461354,0.606729758,0.715416287,0.653454134,0.722860545,0.629225736,0.67604314,7679983,159.7810514,23.54560551,55.96405363,343.4,0.418150346,0.248587571,0.277139455,0.275171284,0.984460518,7.380280932,1691,951.5454545,0.124666098,0.745987667,0.067667937
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.35,0.97881905,0.730897169,0.668213457,0.715416073,0.652321631,0.723073767,0.66017192,0.691622843,7671809,155.1762651,23.34588361,56.29286488,343.4,0.378699789,0.248587571,0.276926233,0.274942249,0.984441978,7.374452876,1560,862.2,0.124739639,0.75623438,0.07456557
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.40,0.977444263,0.731925184,0.717310087,0.715416073,0.652321631,0.723576473,0.683274021,0.703425247,7652562,150.5436435,23.34588361,56.56676376,343.4,0.349834071,0.248587571,0.276423527,0.274408709,0.984398526,7.364707767,1476,803.25,0.124913183,0.763240983,0.079821303
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.45,0.977113834,0.732172698,0.758893281,0.715416073,0.652321631,0.723697402,0.701583435,0.712640418,7647936,147.3297815,23.34588361,56.77830898,343.4,0.327901658,0.248587571,0.276302598,0.274283291,0.984387985,7.361464962,1417,759,0.124954973,0.769387412,0.084391608
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.50,0.976227405,0.732837522,0.791208791,0.715416073,0.652321631,0.724022014,0.715083799,0.719552906,7635526,143.9485561,23.34588361,57.38952285,343.4,0.304849202,0.248587571,0.275977986,0.273951198,0.984359875,7.355193673,1359,728,0.12506714,0.773596186,0.087827069
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.55,0.97560069,0.733308289,0.8252149,0.715416073,0.652321631,0.724251693,0.728652751,0.726452222,7626752,140.1739989,23.34588361,57.60794737,343.4,0.288181818,0.248587571,0.275748307,0.273718201,0.984339847,7.349971154,1317,698,0.125146918,0.778014862,0.091484725
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.60,0.975383618,0.733470022,0.848082596,0.715414644,0.651189128,0.724329834,0.736707239,0.730518536,7623753,138.470236,23.34588361,57.76074523,343.4,0.268269831,0.248587571,0.275670166,0.273638885,0.984332897,7.348135878,1265,678,0.125174504,0.781289246,0.094141608
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.65,0.975031761,0.733734708,0.862068966,0.715414644,0.651189128,0.724458875,0.741935484,0.73319718,7618827,136.7744199,23.34588361,57.97925079,343.4,0.256426531,0.248587571,0.275541125,0.273508323,0.984321633,7.345371519,1239.5,667,0.125219396,0.782959856,0.095625416
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.70,0.974834118,0.733882736,0.867069486,0.71541393,0.650056625,0.724530656,0.743042071,0.733786364,7616080,136.3215122,23.33705862,58.11978325,343.4,0.25517022,0.248587571,0.275469344,0.273435658,0.984315315,7.344055017,1234.5,662,0.125244579,0.78372639,0.096308852
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.75,0.974728046,0.733962599,0.879019908,0.71541393,0.650056625,0.724569574,0.747395833,0.735982704,7614595,135.1895608,23.33705862,58.15499625,343.4,0.249438923,0.248587571,0.275430426,0.273396264,0.984311905,7.343029117,1222.5,653,0.125258112,0.785271829,0.097615008
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.80,0.97466876,0.733982766,0.882896764,0.715390073,0.648924122,0.724567165,0.748041775,0.73630447,7614433,134.893647,23.3290298,58.17840124,343.4,0.24815172,0.248587571,0.275432835,0.273398721,0.984309998,7.342456825,1217.5,649,0.125265688,0.785955699,0.098204705
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.85,0.974354331,0.73393812,0.889580093,0.715115787,0.647791619,0.724404708,0.749672346,0.737038527,7617711,134.5223282,23.30916619,58.39190028,343.4,0.244091939,0.248587571,0.275595292,0.27356374,0.98429995,7.340387213,1204.5,643,0.125305739,0.786862793,0.099057642
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.90,0.974276403,0.733983335,0.894819466,0.715102644,0.645526614,0.724419988,0.75,0.737209994,7616988,133.9800507,23.30727054,58.38842393,343.4,0.245864418,0.248587571,0.275580012,0.273548049,0.984297441,7.33964533,1196.5,637,0.125315696,0.787925656,0.099974705
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_0.95,0.973957117,0.734144013,0.90430622,0.715024786,0.642129105,0.724458278,0.750993377,0.737725828,7614698,133.0180017,23.25351375,58.44732718,343.4,0.24139062,0.248587571,0.275541722,0.273514158,0.984287164,7.336924095,1173.5,627,0.125356607,0.789568461,0.101502767
ani97_cHIGH_stTrue_r6-kraken2_refseqV205-0.00_filtered_1.00,0.973444902,0.734273637,0.910858995,0.714774929,0.636466591,0.724393094,0.749333333,0.736863214,7614523,132.6063002,23.06417339,58.47147098,343.4,0.243002963,0.248587571,0.275606906,0.273585402,0.984270785,7.333502327,1160.5,617,0.125421836,0.791175111,0.10304046
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.05,0.994520356,0.726029701,0.116507937,0.722051317,0.585326954,0.724035044,0.194334128,0.459184586,7705847,189.1026634,18.95931716,27.71252805,19.83333333,0.841997664,0.163934426,0.275964956,0.275326561,0.988739349,7.400389216,4852,3327.336449,0.106140221,0.63680428,0.028192003
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.10,0.989610213,0.729632039,0.200218221,0.722051317,0.585326954,0.725821885,0.298373984,0.512097934,7637105,180.1087383,18.95931716,29.31499837,21.58333333,0.732178218,0.163934426,0.274178115,0.27313996,0.988629808,7.360850846,2746,1868.5,0.106645205,0.67904584,0.047981048
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.15,0.987305712,0.731335095,0.281441718,0.722051317,0.585326954,0.726663555,0.380113931,0.553388743,7604842,173.4019591,18.95931716,29.98189217,21.58333333,0.651716738,0.163934426,0.273336445,0.272189898,0.988576779,7.338022912,2046,1319.365854,0.106889544,0.709074855,0.067132659
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.20,0.983373069,0.734259805,0.35804878,0.722051317,0.585326954,0.728104388,0.444309927,0.586207158,7549785,166.8956546,18.95931716,31.00398187,14.17857143,0.58723296,0.153005464,0.271895612,0.270648133,0.988487306,7.312327861,1682,1032.772727,0.107305205,0.731129829,0.084742088
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.25,0.980311211,0.736553157,0.42183908,0.722051317,0.585326954,0.729230147,0.490313961,0.609772054,7506919,160.9269237,18.95931716,32.01915447,14.17857143,0.538395904,0.153005464,0.270769853,0.269458252,0.988416556,7.291703596,1474,875.5263158,0.107633224,0.746728058,0.099230013
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.30,0.978395425,0.737995394,0.490641711,0.722051317,0.585326954,0.729936299,0.533818182,0.63187724,7480098,155.040024,18.95931716,32.64030707,14.17857143,0.502760736,0.153005464,0.270063701,0.268721639,0.988371579,7.277129595,1345,752.2307692,0.107841036,0.762250973,0.114968185
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.35,0.977205997,0.738893662,0.565485362,0.722051317,0.585326954,0.730375407,0.57523511,0.652805258,7463446,148.9838972,18.95931716,33.02201188,14.17857143,0.460026649,0.153005464,0.269624593,0.268264031,0.988343397,7.266891225,1216,650,0.107970865,0.77786696,0.132185337
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.40,0.976310139,0.739571667,0.636048527,0.722051317,0.585326954,0.730706485,0.609634551,0.670170518,7450904,143.3296722,18.95931716,33.31550762,14.17857143,0.397621702,0.153005464,0.269293515,0.267918959,0.988322144,7.25931336,1060.5,577.3333333,0.108068684,0.791427717,0.148409283
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.45,0.975013854,0.740552807,0.702495202,0.722049246,0.583732057,0.731183981,0.637630662,0.684407322,7432814,137.4801332,18.74551135,33.6746702,14.17857143,0.365844105,0.153005464,0.268816019,0.267421682,0.988291331,7.249561391,990.5,521,0.108210724,0.803263079,0.163928611
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.50,0.974406139,0.741014672,0.754639175,0.722049246,0.583732057,0.731409037,0.658273381,0.694841209,7424306,133.0927847,18.74551135,33.87881281,14.17857143,0.343204868,0.153005464,0.268590963,0.267187605,0.988276817,7.24455799,946.5,485,0.108277489,0.812002595,0.175878491
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.55,0.974079068,0.741263487,0.78372591,0.722049246,0.583732057,0.731530219,0.669104205,0.700317212,7419727,130.6412397,18.74551135,34.00956313,14.17857143,0.329606625,0.153005464,0.268469781,0.267061629,0.988268971,7.241755601,921.5,467,0.108313574,0.816682977,0.182535368
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.60,0.973604139,0.741625078,0.804395604,0.722049246,0.583732057,0.731706254,0.676524954,0.704115604,7413078,128.6177335,18.74551135,34.11958051,14.17857143,0.321174004,0.153005464,0.268293746,0.266878553,0.988257603,7.238245927,906.5,455,0.108365953,0.819759141,0.187168099
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.65,0.973140425,0.741978473,0.833712984,0.722049246,0.583732057,0.731878215,0.686679174,0.709278695,7406586,125.8964538,18.74551135,34.19535364,14.17857143,0.309005548,0.153005464,0.268121785,0.266699628,0.988246477,7.234612761,885.5,439,0.108417152,0.824168284,0.193806087
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.70,0.97308821,0.742018286,0.845265589,0.722049246,0.583732057,0.731897583,0.690566038,0.71123181,7405855,124.8418338,18.74551135,34.2045663,14.17857143,0.304851868,0.153005464,0.268102417,0.26667947,0.988245216,7.23403626,878.5,433,0.108422919,0.825970757,0.196470547
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.75,0.973080996,0.742023787,0.851162791,0.722049246,0.583732057,0.731900259,0.692526017,0.712213138,7405754,124.4850575,18.74551135,34.20658389,14.17857143,0.302455838,0.153005464,0.268099741,0.266676685,0.988245042,7.233942147,874.5,430,0.108423699,0.826907028,0.197838339
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.80,0.973072782,0.742030051,0.853146853,0.722049246,0.583732057,0.731903306,0.693181818,0.712542562,7405639,124.3008518,18.74551135,34.20990579,14.17857143,0.301854248,0.153005464,0.268096694,0.266673514,0.988244843,7.23384876,873.5,429,0.108424606,0.827213975,0.198296154
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.85,0.97300871,0.742078913,0.863207547,0.722049246,0.583732057,0.731927074,0.696479543,0.714203309,7404742,123.4317773,18.74551135,34.23583116,14.17857143,0.293938072,0.153005464,0.268072926,0.266648775,0.988243297,7.233208064,860.5,424,0.108431698,0.828743582,0.20060816
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.90,0.972912139,0.742140972,0.871121718,0.72203796,0.582137161,0.73195146,0.69789675,0.714924105,7403706,122.6813876,18.73522281,34.27578513,14.17857143,0.291977203,0.153005464,0.26804854,0.266623081,0.988240967,7.232311483,852.5,419,0.108442402,0.830268878,0.202961832
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_0.95,0.951875565,0.758485129,0.889705882,0.72198346,0.578947368,0.739784311,0.701449275,0.720616793,7110720,120.6179844,18.67826214,44.30676515,35,0.286220647,0.201058201,0.260215689,0.259480174,0.988196807,7.236659405,838.5,408,0.108645818,0.834444705,0.207654018
ani97_cHIGH_stTrue_r7-kraken2_refseqV205-0.00_filtered_1.00,0.950401921,0.759265048,0.897243108,0.72160696,0.570972887,0.739957188,0.69785575,0.718906469,7100631,119.8293528,18.32634294,44.39159813,37.5,0.286223807,0.201058201,0.260042812,0.259418165,0.988161368,7.228999813,826.5,399,0.108808734,0.836666074,0.211702298
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.05,0.991971785,0.703022689,0.144115292,0.697378671,0.644391408,0.700189306,0.235550709,0.467870008,8361001,201.068851,22.25531135,38.90221454,128.9230769,0.809949833,0.259887006,0.299810694,0.299199254,0.989980821,7.773367519,5661,3936.22449,0.100122854,0.654791244,0.026636931
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.10,0.973097353,0.716658687,0.237990304,0.697378671,0.644391408,0.70688724,0.347602189,0.527244714,8096759,190.0384948,22.25531135,46.96741928,128.9230769,0.69133623,0.259887006,0.29311276,0.292310499,0.989672371,7.70456179,3363,2320.733333,0.101641864,0.69112592,0.04267415
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.15,0.966513852,0.721537023,0.328850856,0.697375528,0.642004773,0.709250563,0.434923201,0.572086882,8004678,181.673553,21.89984122,50.16384846,128.9230769,0.609197382,0.259887006,0.290749437,0.290225258,0.989536096,7.662163442,2582,1668.692308,0.102305587,0.717702724,0.058414809
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.20,0.962869209,0.724267585,0.415826222,0.697374957,0.639618138,0.710566913,0.503996239,0.607281576,7953669,174.3150412,21.89795161,52.08509278,128.9230769,0.538916055,0.259887006,0.289433087,0.289090392,0.989457829,7.63513937,2130,1307.9,0.102684887,0.738977193,0.073589697
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.25,0.960705566,0.725898737,0.481581312,0.697374957,0.639618138,0.711351025,0.549461814,0.63040642,7923378,168.339767,21.89795161,52.96847051,128.9230769,0.494640464,0.259887006,0.288648975,0.288414748,0.989410589,7.617632581,1915,1123.461538,0.102913372,0.752712799,0.084846324
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.30,0.958824923,0.727322518,0.550308008,0.697374957,0.639618138,0.712033984,0.591611479,0.651822731,7897049,163.1813675,21.89795161,53.57380535,128.9230769,0.44804878,0.259887006,0.287966016,0.28784563,0.98936942,7.60365469,1726,979.1428571,0.103112178,0.765896933,0.096579308
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.35,0.95716278,0.728585536,0.63507109,0.697374957,0.639618138,0.712638687,0.637336504,0.674987596,7873779,155.8801697,21.89795161,54.41829283,128.9230769,0.389368591,0.259887006,0.287361313,0.287379336,0.989332618,7.589389275,1529,851,0.103289516,0.780713079,0.111070752
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.40,0.954871922,0.730332008,0.68677792,0.697373528,0.638424821,0.713472346,0.661719233,0.68759579,7841747,150.918865,21.89774419,55.74155766,128.9230769,0.36299435,0.259887006,0.286527654,0.286741817,0.989282942,7.575985656,1442,786.5,0.103529252,0.788714987,0.119780726
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.45,0.954197851,0.730847934,0.736914601,0.697373528,0.638424821,0.713718448,0.684143223,0.698930835,7832310,146.7296001,21.89774419,55.98653957,128.9230769,0.329268293,0.259887006,0.286281552,0.286554945,0.989267848,7.570066333,1353,727.5,0.103601725,0.796528318,0.128344288
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.50,0.952802208,0.731918464,0.777616279,0.697373528,0.638424821,0.714228533,0.701179554,0.707704044,7812771,142.9220268,21.89774419,56.07355119,128.9230769,0.311660562,0.259887006,0.285771467,0.28616935,0.989237302,7.561912968,1310,688,0.103748765,0.802217333,0.135048705
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.55,0.952316993,0.732291383,0.802098951,0.697373528,0.638424821,0.714406042,0.710963455,0.712684749,7805978,140.5431159,21.89774419,56.35685872,128.9230769,0.298382078,0.259887006,0.285593958,0.286036702,0.989226367,7.557850395,1279,667,0.103801296,0.805608463,0.139159226
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.60,0.945665421,0.737441532,0.815267176,0.697372957,0.637231504,0.716847768,0.715338245,0.716093006,7712872,138.4669891,21.10415545,55.84796122,128.9230769,0.291063562,0.259887006,0.283152232,0.28425215,0.98911896,7.547742348,1260,655,0.104317378,0.806783441,0.140309889
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.65,0.944457992,0.738352388,0.840694006,0.697342814,0.636038186,0.717261897,0.724184783,0.72072334,7696812,135.3267036,20.96189916,56.46042975,128.9230769,0.279910429,0.259887006,0.282738103,0.283964637,0.98909146,7.539515508,1233,634,0.104448956,0.809974313,0.144591953
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.70,0.944386349,0.738408401,0.847376789,0.697342814,0.636038186,0.717288325,0.726653033,0.721970679,7695809,134.5990843,20.96189916,56.50576373,128.9230769,0.276205788,0.259887006,0.282711675,0.283945661,0.989089808,7.538821676,1225,629,0.104456827,0.810894872,0.145719259
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.75,0.944365849,0.73842443,0.850079745,0.697342814,0.636038186,0.717295888,0.727645051,0.722470469,7695522,134.308435,20.96189916,56.51896264,128.9230769,0.274806701,0.259887006,0.282704112,0.28394023,0.989089334,7.538600451,1222,627,0.104459077,0.81127201,0.146177731
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.80,0.944179492,0.738459196,0.853697749,0.697238028,0.633651551,0.717256849,0.72739726,0.722327055,7695847,134.0462952,20.91310176,56.55803762,128.9230769,0.274402069,0.259887006,0.282743151,0.284000165,0.989085046,7.537133383,1214,622,0.104479568,0.812123645,0.147294892
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.85,0.944142206,0.738488359,0.860615883,0.697238028,0.633651551,0.717270605,0.729896907,0.723583756,7695325,133.5780773,20.91310176,56.58190849,128.9230769,0.270630279,0.259887006,0.282729395,0.283990283,0.989084185,7.536765665,1206,617,0.104483649,0.813104182,0.148476818
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.90,0.938570206,0.742636919,0.862969005,0.697016885,0.631264916,0.719104094,0.729152309,0.724128201,7623509,133.3322906,20.57311324,56.02958294,128.9230769,0.270982433,0.259887006,0.280895906,0.282738185,0.98898672,7.527335266,1202,613,0.104949061,0.812909716,0.148123124
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_0.95,0.933227276,0.746860281,0.866776316,0.696990385,0.628878282,0.721064092,0.728907331,0.724985711,7549450,132.8801363,19.86499293,55.54822474,128.9230769,0.271037182,0.259887006,0.278935908,0.281379444,0.988892872,7.519337215,1195,608,0.105395255,0.813083494,0.148079404
ani97_cHIGH_stTrue_r8-kraken2_refseqV205-0.00_filtered_1.00,0.932594205,0.747099584,0.876480541,0.696740742,0.618138425,0.721041945,0.724982505,0.723012225,7547577,131.7984598,19.75222347,55.78998578,128.9230769,0.275918635,0.259887006,0.278958055,0.2814727,0.988877847,7.514019426,1172,591,0.105466385,0.816119012,0.152133077
ani97_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.05,0.99708936,0.737246157,0.142654163,0.735100298,0.617466175,0.736171664,0.23176362,0.483967642,7376449,202.3738805,22.83043816,44.22813733,59,0.805520131,0.216216216,0.263828336,0.263281521,0.984447603,7.469470863,5156,3754.47619,0.124740687,0.634029598,0.018271887
ani97_cHIGH_stTrue_r9-kraken2_refseqV205-0.00_filtered_0.10,0.98656244,0.745112796,0.238593156,0.735100298,0.617466175,0.740072684,0.344189236,0.54213096,7229072,193.1718688,22.83043816,49.76573447,59,0.687408492,0.216216216,0.259927316,0.257819746,0.984148113,7.42070884,3082,2164.329787,0.125923452,0.672231479,0.029982876
